source,ACCESS-CM2,ACCESS-CM2,ACCESS-ESM1-5,ACCESS-ESM1-5,AWI-CM-1-1-MR,AWI-CM-1-1-MR,BCC-CSM2-MR,BCC-CSM2-MR,BCC-ESM1,BCC-ESM1,CAMS-CSM1-0,CAMS-CSM1-0,CESM2,CESM2,CESM2-FV2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM,CESM2-WACCM-FV2,CESM2-WACCM-FV2,CIESM,CIESM,CNRM-CM6-1,CNRM-CM6-1,CNRM-CM6-1-HR,CNRM-CM6-1-HR,CNRM-ESM2-1,CNRM-ESM2-1,CanESM5,CanESM5,E3SM-1-0,E3SM-1-0,EC-Earth3-Veg,EC-Earth3-Veg,GFDL-CM4,GFDL-CM4,GFDL-ESM4,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-G,GISS-E2-1-H,GISS-E2-1-H,GISS-E2-2-G,GISS-E2-2-G,HadGEM3-GC31-LL,HadGEM3-GC31-LL,HadGEM3-GC31-MM,HadGEM3-GC31-MM,INM-CM4-8,INM-CM4-8,INM-CM5-0,INM-CM5-0,IPSL-CM6A-LR,IPSL-CM6A-LR,KACE-1-0-G,KACE-1-0-G,MIROC-ES2L,MIROC-ES2L,MIROC6,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MPI-ESM1-2-LR,MRI-ESM2-0,MRI-ESM2-0,NESM3,NESM3,NorCPM1,NorCPM1,NorESM2-LM,NorESM2-LM,NorESM2-MM,NorESM2-MM,SAM0-UNICON,SAM0-UNICON,TaiESM1,TaiESM1,UKESM1-0-LL,UKESM1-0-LL
,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N
136,6.682219012596699,-1.6529548672380991,5.603018392531042,-1.8209040908255778,5.442174002340279,-0.9150288824685247,4.7423988411695435,-1.2382957977283455,4.933827457725956,-1.6381556782891777,4.101315296339182,-0.9123169150563458,7.2597510841575685,-2.0019442465776356,6.640220363829412,-2.2355776589714935,6.565691330726329,-2.133587090020887,6.182999335744779,-1.5125368901387959,7.841140085621816,-2.087087717855564,6.818633504707977,-2.2870851280991245,6.540676272500302,-1.7681591060775763,6.097790037143276,-2.351559797912383,8.130198577608466,-1.931398063924528,8.588584263012338,-1.775532476689793,7.372232448472469,-1.2188670060881228,6.04421164408395,-1.6217613514922458,4.270479318828134,-1.07464308089616,4.122457462297699,-1.8098704165487838,5.078886255561666,-1.1659793947381782,3.6037835561048825,-1.577369076045891,7.821222391025928,-2.408724883866987,7.745969931658231,-2.170855081716703,3.558736166499507,-0.13058932616637073,3.494446812106444,-0.5039832252833512,7.260436309421938,-1.4734119238589825,5.5787590544552055,-2.4033702220910413,4.063164902024522,-2.2847563641932145,4.179192817663043,-1.1907012807267516,4.743294938795541,-1.4108456625204369,4.679714638536471,-2.2318770374366204,4.804758415667278,-1.9486671855055486,7.195492882479803,-1.445111009210848,,,3.8730392056570797,-0.88820910947659,3.978326906901034,-2.2279738464155243,5.830565847644964,-1.524135223516141,6.519775305152132,-2.0404649933005046,7.88285095223069,-2.071641627159567
137,6.559271405597152,-2.125924246387806,5.462647480788414,-1.4987035428309077,5.491778385401761,-1.410685858648928,4.766927227152188,-1.3073968694893692,4.982550026618701,-1.6457699009970623,4.12368125375279,-0.8745674555550611,7.26017548064861,-2.447421642048204,6.694754669275249,-1.971426372785147,6.608093768450177,-2.311967157682562,6.001702116264233,-2.5796969492598216,7.906744811256538,-2.107415995229742,6.799196577635021,-1.8233258112036415,6.508299279521095,-1.9781591265880554,6.173671862242055,-2.2238644905204423,7.972048247706935,-2.358643204994655,8.627460017640383,-1.4867149163648985,7.53433936598812,-0.3628520176217129,5.955797147550786,-0.9186932556923566,4.117723108498795,-1.5169899477970519,4.128119541655115,-1.8399089815456569,4.843232415124939,-1.8406830458199117,3.544149589910217,-2.031382563125503,7.779686737345854,-2.105840391412438,7.760706624313076,-1.8273896567759569,3.522089629476372,-0.46573703493649077,3.4591892295343425,-0.47623843850824454,7.268316185267231,-1.3531204393755754,5.54260581316662,-2.437420756673895,4.374392272364056,-1.2653610780605202,3.8567624965789142,-1.998290690936857,4.765900592233515,-1.7367036193429566,5.004847943992836,-1.7300630240501886,4.881490297554926,-1.5895730620709312,6.996097021660667,-1.691175758596728,,,3.970322469751597,-2.2834029840559746,4.1816755182785075,-1.5978965959426463,5.709513113918268,-2.222769589624164,6.33403950517854,-2.6838906147677823,7.832248317267797,-1.8473029199387854
138,6.756962228498274,-2.0015885663044477,5.499767709453837,-1.4618467709069414,5.545007324404332,-1.2532354000862256,4.722614199380207,-1.594445362333631,4.971050740186236,-1.4716165845245626,4.147831405529666,-0.321047447831427,7.421179035604251,-1.914381039612307,6.603450185573881,-1.68314891953216,6.686311061577227,-2.1994199899763194,6.0542545140071145,-2.4167432017344614,7.930931841486132,-2.285827466394822,6.621588786357713,-2.5827263989494083,6.628387348789532,-1.6540512024230367,6.196304213604584,-1.8403849622754807,8.062835635961477,-2.365839658427321,8.702353781028805,-1.0047796575371297,7.202540629487455,-1.1717308192334703,5.7322166402872625,-2.3117137880499987,4.106395468939416,-1.7505760393061487,4.1812633309648675,-1.6896848722054574,4.953053047163289,-1.93257833261457,3.670223989285503,-1.3701140443633943,7.8266152308990895,-2.404616353600118,7.932573397879634,-1.9900109101869887,3.570948784879134,-0.20608180921460212,3.456267127404625,-0.4900824408837753,7.156426061112508,-1.4100589548921767,5.606140289404684,-2.3861072980523526,4.066822110598285,-1.5507368657589737,3.82980634496322,-2.0767495348844784,4.817935155442103,-1.5917044437059622,5.009644450417748,-1.259184446573653,4.871327318148164,-1.5831765246864689,7.015999164876542,-1.8406716487390327,,,4.160894271652758,-0.5214537574667871,4.39614321577661,-1.118460984191136,5.805554255057012,-1.5610894898310046,6.547017940451135,-2.1684967958410195,7.7740801595018265,-2.322751593661068
139,6.732325702541777,-2.151671164940598,5.365566383340647,-1.605089559546324,5.560853096649821,-1.1515178128846244,4.748340446507611,-1.4062216164759311,4.966953040083648,-1.2861903867298494,4.055530043480592,-0.9987735513114531,7.379115898964737,-2.234982383903306,6.504656065933446,-2.2627601145809737,6.6992075424925535,-1.729938243357349,6.128665304309348,-2.6415801664688447,7.792611906931354,-2.089057721407574,6.720800298043766,-2.052686226930914,6.57774376680077,-1.829970273913635,6.1663563787818605,-2.2346499241914937,8.133361128939214,-2.0258790951413044,8.587923641803819,-1.177884019514573,7.113282022547512,-1.4412346140707362,5.870620752351781,-2.22186287474928,4.099420571755981,-1.5115200777609445,4.133983931192413,-1.7561652343678673,5.173062773868886,-0.852228314841703,3.56157160440536,-2.0638012089005238,7.858169903651594,-1.9864468359092227,7.785144366422634,-2.111830603658411,3.5346318898797,-0.20131025062561478,3.503298823475441,-0.5559313329794436,7.014755936957825,-1.2837374704088167,5.425396645040218,-2.6700220621585316,3.9779399825616806,-2.2483987783571924,4.103603026323244,-1.9052478406048583,4.86592345353854,-1.4132236354405452,4.87614712884138,-1.7856590829610772,4.823039448951333,-1.9065646975054618,7.0994444293306,-1.5994076004832891,,,3.901066075880972,-2.799078604860292,3.8913480539289664,-0.6862031770102769,5.699106556454392,-2.3770649088425833,6.727781656627983,-1.6637963395524211,7.845272537393978,-2.0491638675106576
140,6.73181867996117,-2.046141469051058,5.624518359944849,-1.7134084999740162,5.59118464056363,-1.269129618049513,4.797136952128549,-1.1430057662842301,4.941576846691091,-1.344995051323997,4.155145531756873,-0.9519357919278038,7.458812493744612,-1.5597282484765433,6.600679892104235,-2.1564112299517757,6.624238236714155,-2.068630274847941,6.190719734430636,-2.5124372780618027,7.830164761057894,-2.690586566560504,6.582532112525442,-2.0521339703779717,6.627396817533104,-1.334020522785471,6.3090320997122475,-1.6803853194165843,8.188849651520119,-1.8391372537420183,8.573732507334794,-1.3517438996756261,7.40450434176982,-1.0687472557242348,5.924779498632072,-1.1999540126144186,4.2260624391139885,-1.5883034223154304,3.980362179623488,-2.130450862445356,4.885549483631913,-1.6984473894376586,3.647053748941022,-1.827672902749854,7.960576815382131,-1.853372783161581,7.879649793348989,-1.9935852362658075,3.5255252167454976,-0.11060418342649037,3.525612371883362,-0.3669412234587086,6.976315812803138,-1.5770259859254339,5.6014404924538015,-2.5071259850189183,4.167100325016547,-2.0722591255382294,4.16394694118425,-1.1202087225455484,4.863440620182054,-1.37936065867581,4.955597060204,-1.8252264128359095,4.862165879507024,-1.535516947723168,6.96902181079673,-1.9666668340037177,,,4.222446340074938,-2.2105259182158514,3.9098245825546023,-1.4968449314813566,5.709395467143366,-1.895338364607225,6.694432823235325,-2.034479866578912,7.742749352632617,-1.8942875163975685
141,6.746455192380327,-1.8874705847199746,5.605075012138328,-1.886622991344587,5.5443791290947875,-1.2396671461204378,4.847488226992658,-1.2270334108677001,4.937794511663087,-1.4272059736303122,4.134589260284511,-0.7841513028990137,7.377787063158658,-2.1322761645756474,6.581790182335489,-2.322415717713829,6.7061975397874845,-1.9925133573693798,6.171432232951945,-2.093277079107988,7.901317266392854,-2.152007355480458,6.5754149128463295,-2.188812447523488,6.353715333764964,-1.9575983242881771,6.15321533069184,-2.185057953431684,7.95986456563691,-2.1929100880858723,8.726466319335803,-1.43467252960955,7.471592855577616,-0.4006351020411261,5.82037151964274,-2.0104009742172715,4.408560662356597,-1.5727234872715428,4.07167233918129,-1.9223149314778991,4.965174743957172,-1.7612797052969176,3.786164489757558,-1.7777933865531768,7.890173938223643,-2.142464967880282,7.950521267932681,-2.027051826229303,3.516786810605723,-0.14490072489009181,3.4247556519254716,-0.46291965068604096,6.935855688648378,-1.764434501442038,5.69830559226375,-2.6323650348120915,4.335663913138427,-1.0495942005762404,3.8226951080572733,-1.946857288438891,4.787722160208718,-1.751039703382849,5.011108767762952,-1.3638701893385243,4.875283749624318,-1.7333427892577755,7.013995797823227,-1.5367344632409186,,,4.213934354217914,-0.6874245532745761,3.862705505802856,-2.2929537381769576,5.636467910727293,-2.563285703610544,6.723108312479668,-1.9153938504586108,7.817600704643022,-2.008582562541107
142,6.659856429508425,-1.968555575609913,5.59184379145382,-1.785508096042326,5.50263054791786,-1.199769456117639,4.846468845102779,-1.0065051820445992,5.034997342504103,-1.8312328703652867,4.086513825848876,-1.4792329783795652,7.449969404747074,-2.4400185277521413,6.621669947297323,-2.465977087575573,6.587698697418602,-1.9181948356990557,6.094137709796326,-2.2750792015022796,8.046549788395593,-2.423635668296466,6.743603567539642,-1.8619166425305664,6.361099528969817,-2.1442113668949867,6.224403605018388,-2.0244984509054014,8.04265106846555,-2.3948724352497535,8.728393611985961,-1.6676401855808216,7.321944406949511,-1.6562658315480336,5.754459790183862,-2.1894098542532263,4.350441579547658,-0.9332826019893736,4.247738038245979,-1.5870768961236204,5.14470633307787,-0.8367516476198574,3.7872395955621623,-1.5143371056421102,8.046789633395662,-1.997886229407057,8.007797558846466,-1.7362816193629613,3.6245519978392444,-0.350845243197906,3.3604837517928177,-0.6218023640229587,6.890465564493674,-1.138543016958672,5.5862071158690325,-2.556265788080469,3.973122837760817,-1.8472578619156517,3.8014198446106606,-2.4257992241937014,5.042996265776221,-1.4950096136368605,5.098265002837444,-1.7009685875980283,4.8876630526495255,-1.7269585387526245,6.995582494303535,-2.0127431531038837,,,4.026529223028339,-2.054653949425701,4.104876598320232,-1.6205861121565706,5.71157760578189,-2.246445148277044,6.6838262777974435,-1.9739928266518252,8.000645580070895,-1.921458641068752
143,6.804102409636329,-1.9591104740457914,5.722067439811299,-1.4819815007720971,5.541847303438933,-1.0770144058568365,4.626354107908864,-1.3203243961680102,5.12147984672307,-1.5017820087974643,4.267599340362967,-0.49534691565245625,7.503463077431925,-2.0864424243568926,6.773983155044845,-2.3139205226216646,6.605773386534774,-2.3806877009933753,6.202381757677535,-2.46937036729182,7.992687969370897,-2.8888042234135574,6.585833090058012,-2.522615942175805,6.549597838282526,-2.0080987503383576,6.21334204676386,-1.9987583164818208,8.152185061374873,-1.9656280961853958,8.869346349327701,-1.5702965181391932,7.287236190264826,-1.2833799593254682,5.868665819980365,-1.7891459549300939,4.215382947807071,-1.4335007655209735,4.166380119244867,-1.7647169830257092,4.919851838552638,-1.762694238692958,3.6229850550411924,-1.734703438062243,7.74548500632916,-2.0796132268799163,7.775979173498838,-2.280043379714476,3.615820489709058,-0.19386111984349796,3.498010769872255,-0.9351048044230905,7.155995440338979,-2.0432665324752612,5.566769888709592,-2.2669888236022575,3.8807323343815927,-2.496905492603061,3.997617781746608,-2.1721569923986386,4.99281792713787,-0.7184734815524607,5.3376991924741715,-0.9291635554408718,4.890190235712074,-1.5858436175072765,6.956776962904303,-1.8781350126676557,,,4.290489935187574,-1.8615322572138762,4.167645257505693,-1.2359518031787067,5.934873615670705,-2.4735654912639937,6.622630068760728,-2.1201528432487105,7.859622173671759,-2.047919901634968
144,6.671009807894719,-2.1247058713488034,5.481731697430116,-2.0232643717316443,5.709201970146918,-1.0551807425788386,4.81401419529356,-1.671499316738068,5.027400529774152,-1.4154796806237473,4.1861932619913205,-0.7991049873693554,7.467236094543161,-1.5379857319297758,6.745622737047664,-2.179677624856802,6.720789240722602,-1.718893504440482,6.171093726512256,-1.8734837419658923,7.974771533786127,-2.548796870262835,6.6097846918187,-2.5388713661898747,6.5347869820474855,-1.6939484866105763,6.19649788178446,-1.789364299872356,8.096561003742103,-1.9440845926968473,8.595974343535511,-1.2090134012685478,7.466593983876307,-1.276627022028093,5.855728762072259,-2.160302130975401,4.267303032261001,-1.4279683692273428,4.130200828314143,-1.945313499014563,5.103509171840308,-1.60080332086712,3.6041408918101427,-2.2373034271638312,7.80442591032607,-2.345885664743426,8.021222559038002,-2.070846735322737,3.573663382996105,-0.4109004004236196,3.5679995588855484,-0.48086108965656643,7.287805316184246,-1.0736300479919396,5.697079830884356,-2.58882801812479,4.168420629713308,-2.3324470103335777,4.147167857760629,-0.9885083172116722,4.907479862164352,-1.4891853097651744,5.267808132803507,-0.885087674250297,4.837847454838112,-1.7710322023747078,7.194092837567159,-2.0683354922368267,,,4.204327915163501,-0.451847483594196,4.0968554478378865,-1.8067645696456374,6.082005793849744,-1.285734647086055,6.729573283288083,-1.9623501912617032,7.840309106080097,-2.0466208631901117
145,6.796441218399136,-2.170879163418006,5.642566751397016,-1.907868356899287,5.750524831469421,-0.03377374656743552,4.949814470173909,-1.481066406929005,5.023755672967666,-1.9283276414495976,4.1456736862056225,-0.5758885621923553,7.404486956891425,-2.4655149284231497,6.672363936534813,-2.2954551334679345,6.695604523024715,-2.115510754789674,6.172497594183139,-2.8093124718640015,8.146251716903588,-2.674554294361375,6.698320051916042,-2.080994884642751,6.4471700023867795,-2.124652473764838,6.13863379377923,-2.313833794393499,8.008426262991728,-2.4258306230747495,8.628914091925765,-1.5899006794113906,7.543091656099101,-1.1033418427008583,5.862965379814748,-0.9846138630082153,4.222327092750583,-1.277082260411575,4.335759374635381,-1.6588756792194674,5.1627185472559125,-1.0238211349893578,3.834409806917987,-1.5229344181868916,7.926636138763662,-2.1335533992666407,7.890527025431796,-1.553669006326918,3.603344937986604,-0.46872897911152056,3.5197824275043113,-0.28186530112416175,7.167205192029572,-1.6569885635085713,5.7170737715248485,-2.4047107195674156,4.2764866427169554,-1.0529625348580762,3.911722477432441,-1.9821698616778853,4.863099935197834,-1.843058554942005,4.92478787262725,-1.103976276282226,4.930607727287987,-1.5176294007600373,7.113487378781334,-1.608954016518851,,,3.9283303951660145,-1.6824873526251984,4.197329679756848,-2.354917408485863,5.705969571957014,-1.564830903285634,6.7710474925411575,-1.6785373878632035,7.724801975803079,-1.8518842544583523
146,6.696962699611969,-2.008435675365905,5.716948272942984,-1.6734250983961656,5.425630322033903,-1.5633349338596991,4.932407684316658,-1.0203468073118105,5.005680183961519,-1.605226456963405,4.130312256418327,-1.214475237413859,7.425452888054827,-2.1524500352088674,6.7400797405469195,-2.1675660508177366,6.663220406205866,-2.338635626040943,6.345895089876641,-2.495604786872648,8.08157908878855,-3.021059666838659,6.66052196686292,-2.3252483980273655,6.592867173362676,-1.603464285431541,6.2439681328071375,-1.8427139625299096,8.240597770571338,-2.0587027219603735,8.833133995348625,-1.3602736387717127,7.421859354498025,-0.7751129769520487,5.782518119345318,-2.1256379551140703,4.176110884781775,-1.6515636009203696,4.284793832196217,-1.7592009873183143,4.982036900853195,-1.5119492406937252,3.747303578523684,-1.7589177692627702,7.894344692123431,-2.1313316289585473,7.835644961441569,-2.333801350206845,3.651246539644967,-0.23826560372502592,3.4978609373325322,-0.42097330185056675,7.142865067874813,-1.2663330790251348,5.653515370415774,-2.549522894575536,4.146986541119764,-1.9715205872199764,3.9586415925511798,-2.0485308071686203,4.982168377911483,-1.688870368222314,4.68064422231598,-1.7852609326806346,4.85596666149417,-1.6309308227614634,7.138979169545088,-2.004806331827467,,,4.010826978366456,-2.7737586190270673,4.23574661867614,0.061929243464003206,5.762043827936925,-2.5497021689154966,6.744777225244355,-2.1578839932256453,7.7423136873907294,-1.8724292338963093
147,6.589462332669678,-2.0836689645321864,5.47519713372123,-2.168917422277131,5.453670291160461,-1.4327027454548291,4.91595791793075,-1.2419560297654313,5.065561888747345,-1.4353861756115225,4.232692473590592,-0.4867939053405137,7.476880701074469,-2.173804122971619,6.726714888768511,-2.011732290294657,6.709447414410558,-2.4593646177679176,6.399113951264313,-1.5893345174053954,8.233030849955185,-2.3058380904995004,6.666534171223183,-2.08632373177591,6.6042228054852945,-1.8723648473523298,6.212644492485528,-1.8089807580493174,8.12617111628246,-2.0222626177864216,8.75944700724939,-1.7066970378194704,7.4860272356649284,-1.311543557415227,5.921869017028516,-1.8430205417434293,4.235883569380066,-1.4508424928506982,4.1537632999237655,-1.920650323392486,5.1566328086557345,-1.2246322194417367,3.7858757747278857,-1.9095616837570575,7.895010178177304,-1.8327682501287106,8.178569737944164,-2.0247730748610064,3.6809041030990572,0.030189598709827244,3.5460234534757813,-0.7238555770575736,7.287184943720156,-1.658045594541775,5.78479230782621,-2.4008321975848164,4.081141982115499,-2.308388157223309,4.270321002382662,-1.6704062283452807,4.942470074682973,-1.0915375547338242,4.907022487923647,-2.016501991644201,4.894447306000615,-1.5871648137137893,7.089357721202811,-1.68631592812892,,,4.149059015854525,-0.8963079767382115,3.7833571364158627,-1.2184802640508878,5.7921810403965495,-2.2010673369767,6.638084948531556,-1.776667387467126,7.8481858802245075,-1.906782741192071
148,6.823404156911274,-1.90327662984296,5.68652900594239,-1.9822392733579162,5.439270728585615,-1.2633822379427933,4.844803530030368,-0.793104657459832,5.074127262068125,-1.4270524523389216,4.075475175539068,-1.3168706015273357,7.551008843077772,-2.0242594109139076,6.4995244449097465,-2.473500793782007,6.807899779360135,-2.4815626544915372,6.346691929437424,-1.92548549589298,8.243294376697346,-2.9448154197203387,6.8505066275244335,-2.2610752940057894,6.4959417726464235,-1.7510961305237784,6.093394747661613,-2.018996693552881,8.098581803967548,-2.115697829464374,8.766211653356084,-0.8528727459194514,7.719842711929389,-0.37358662212819627,5.914437718716656,-1.8141722195919006,4.253022667421269,-1.8345298072774645,4.205024265108172,-1.8247453531709619,5.264676456555895,-1.0451786318736087,3.9567179913666766,-1.5090554621335752,8.093136153397936,-1.8430308813303269,8.155435995372429,-1.6179627401140273,3.691575564068401,-0.07727668752131431,3.5290900204024465,-0.4567256198606976,7.182124819565413,-1.6464891100583918,5.824301841555201,-2.562386252612361,4.2547309992623905,-1.8659182273775072,4.12047544701676,-0.9881839470236728,4.908204159692725,-1.4922726051434774,4.978878960321547,-1.238722751924457,4.903109705277397,-1.9230477106679342,6.982246353360278,-1.5685547706787588,,,4.0082120924542535,-1.6848999633181643,3.8936396664165036,-3.034985559624794,5.9713669185148275,-2.0354974587287065,6.614883863274307,-2.0922606703796043,7.854414021451213,-2.0805838492137627
149,6.80503866299636,-2.090117250581898,5.72225859297958,-1.48484869345,5.484370629217231,-1.139270098290671,4.906047915375071,-1.450482324425062,5.141309343900713,-1.5743010622519553,4.242589779451289,-0.5166133726987509,7.568385757371719,-2.365064877170398,6.779485465037969,-1.6579156100106467,6.743816762290681,-1.9333577333253311,6.271178348194019,-1.8893511515574328,8.422762741305226,-2.7697664083884908,6.831305393406266,-2.216551394332603,6.588656660420122,-1.829057898722044,6.229349488464147,-2.0255482151066793,8.144041745257269,-1.997031229306391,8.49957442034204,-1.905572862518968,7.475105691219193,-1.3106010127810048,6.027332359398768,-1.248918723829882,4.3832585886103566,-1.0060180811948838,4.287804661096276,-1.6511099896826045,5.062584389433999,-1.480028997123685,3.774492458272822,-1.1195265289365246,8.16457458451819,-1.8079770998073832,7.946487605875867,-2.1405161573259224,3.5961217240319274,-0.2567242758568037,3.4389911206848707,-0.8959988562810556,7.2005846954107104,-1.6760726255749934,5.742622944627577,-2.481916660359273,4.493856510546688,-1.1313721739987832,3.833282952750907,-2.185594413908242,4.9567185678709125,-1.376193893476934,4.81694212334676,-2.009991845429388,4.9398174227428235,-1.3468233051397527,7.013698048149221,-2.0288233791127936,,,3.97381145700234,-2.1669954645686844,4.148503518486117,-0.7315929552147742,5.782294508061667,-1.5992950686670822,6.669179046805992,-2.089842406143525,7.9421211138214565,-1.9608242987671882
150,,,,,5.674478983545127,-1.0495367584136894,4.885062528301004,-0.9666330476881129,5.047807111441372,-1.3775059784701318,,,7.5892817838550615,-2.1734985288793287,,,,,,,,,,,,,,,8.193334451168099,-1.7381833050086615,,,7.475311728758529,-1.3455800402786489,,,,,4.1577418244943924,-1.9302891454132938,5.17660946336412,-1.0675277461717707,3.693932750191755,-1.8184891824879064,,,,,,,,,7.427544571255966,-1.0724971410916169,5.879867873778375,-2.5661424665235217,,,3.883602230301647,-2.23898978650746,5.0733317198769745,-1.0993035551476555,4.917706122180604,-1.5027290215289029,,,,,,,4.0902771594579,-1.9963434562145668,,,,,,,,
151,,,,,,,,,,,,,7.525422302970387,-1.4939143949020348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.415324447101303,-1.4408296566082255,,,,,4.1761022809877035,-1.6911565872933845,4.9179592698654435,-0.7897260038662081,4.87915553458686,-1.6529234590529147,,,,,,,4.218092917544401,-1.6591776198916501,,,,,,,,
152,,,,,,,,,,,,,7.630807114539524,-1.9117709315982476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.339564322946536,-0.9232681721248265,,,,,4.136450186187627,-1.2353229452106251,4.768797746663697,-1.6006296959675164,5.014010524946079,-1.7300320392696642,,,,,,,4.000856654868778,-1.4722571163162783,,,,,,,,
153,,,,,,,,,,,,,7.6101943961803356,-1.9168227069700938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13018419879182,-1.632382687641482,,,,,3.9226378811898233,-1.951034452119961,4.900339339719606,-1.5429580996280157,5.126093000292693,-1.3019407125933735,,,,,,,3.899911435642775,-2.3147562276036813,,,,,,,,
154,,,,,,,,,,,,,7.591166779236717,-2.1795990101645715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.208784074637108,-1.6179852031580526,,,,,4.201332357360023,-2.1391437267451443,4.887543425069588,-1.380708660909059,5.05535098310298,-1.4921819599751416,,,,,,,4.014728954986765,-1.9024035312425351,,,,,,,,
155,,,,,,,,,,,,,7.585818013134061,-1.97651773055817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.219123950482386,-1.6452037186747135,,,,,4.253599872456766,-0.981372975824645,4.8566563930112805,-1.411189837782143,4.983809312550662,-1.6345885323206535,,,,,,,4.187972332880054,-1.060382513179137,,,,,,,,
156,,,,,,,,,,,,,7.70609067254398,-2.2989233287072657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.337853826327707,-1.4118922341913005,,,,,3.87370751456847,-2.084544015758791,4.84030714211043,-1.3101374770194376,5.023499236574625,-1.7839769238345675,,,,,,,3.830469720065344,-1.9516314630634446,,,,,,,,
157,,,,,,,,,,,,,7.640341513348602,-1.6648285008864978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.297663702173004,-1.56822074970793,,,,,3.999834145700393,-2.1372318354933695,4.796305513637186,-1.320597294691753,4.9751065138066135,-1.7134822730306778,,,,,,,4.000460290996581,-2.9993685916675217,,,,,,,,
158,,,,,,,,,,,,,7.606502685635093,-2.136421765619535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1863735780182445,-1.6096092652245126,,,,,4.196309388515503,-1.822768008113565,4.8899864998699645,-1.9549579729514803,4.954563877229483,-1.7524697547281292,,,,,,,4.278539486119781,-0.7717240605076756,,,,,,,,
159,,,,,,,,,,,,,7.617722732585746,-2.083221871669746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.212933453863555,-1.0719977807411443,,,,,4.315599141885315,-1.000197847778098,4.964357591935791,-1.3952391306397582,5.03136168005906,-1.7959021921736937,,,,,,,4.075529623274408,-1.2072314526776786,,,,,,,,
160,,,,,,,,,,,,,7.592640309299809,-2.543937133416126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.088393329708824,-1.6092062962577645,,,,,3.9079097689416766,-1.5418290807765593,5.043581017290754,-1.5403225844459547,5.092162322735688,-1.3551165010325115,,,,,,,3.856436696532275,-2.8308591089130712,,,,,,,,
161,,,,,,,,,,,,,7.586885920271781,-2.11840068992063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.024403205554127,-1.4686248117743685,,,,,3.9111844138614025,-2.524522643059669,5.085511787003456,-0.9067716647818402,5.2014521665084335,-1.0892072991289763,,,,,,,4.243692828799888,-2.335453064548891,,,,,,,,
162,,,,,,,,,,,,,7.690525390642816,-2.4079651056910647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.134983081399448,-2.079163327290987,,,,,4.230349796589232,-1.6700985845075629,5.004971178118278,-1.0555859442287099,5.309399511848275,-1.1688005051470696,,,,,,,4.353839246436305,-1.1476147660259082,,,,,,,,
163,,,,,,,,,,,,,7.804293564939511,-2.0720543820400033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.521002957244715,-1.5793818428076043,,,,,4.3096490390214734,-0.891340883093291,4.942606813249091,-1.54770014711602,4.973460847415006,-1.3467562975090164,,,,,,,4.088358455964752,-1.7951231538831878,,,,,,,,
164,,,,,,,,,,,,,7.852235917324062,-1.7082330805175887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.445842833090025,-0.7455703583242371,,,,,3.9197340865538086,-1.9391289042583588,5.039798688214461,-1.393642986461207,4.982899623596378,-2.0959808042168966,,,,,,,4.328679458601417,-2.275380361122756,,,,,,,,
165,,,,,,,,,,,,,7.826605946514543,-1.915805372798809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.265372708935248,-1.5324888738409073,,,,,3.992733788682974,-2.3410606676413837,,,,,,,,,,,4.375629598252309,-0.7398043636861256,,,,,,,,
166,,,,,,,,,,,,,7.825394763119529,-1.7638551408213923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3017325847805425,-1.3885473893574682,,,,,4.312152746032215,-1.3509967054013894,,,,,,,,,,,4.36231352451305,-2.0150820570131174,,,,,,,,
