year,CSIRO_ACCESS-ESM1-5_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r3i1p1f3,CCCma_CanESM5_r2i1p1f1,MOHC_HadGEM3-GC31-LL_r4i1p1f3,NOAA-GFDL_GFDL-CM4_r1i1p1f1,MIROC_MIROC-ES2L_r1i1p1f2,MOHC_UKESM1-0-LL_r1i1p1f2,NCC_NorCPM1_r1i1p1f1,NCC_NorESM2-LM_r1i1p1f1,CCCma_CanESM5_r2i1p2f1,CAMS_CAMS-CSM1-0_r2i1p1f1,MIROC_MIROC6_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r2i1p1f3,CSIRO-ARCCSS_ACCESS-CM2_r1i1p1f1,IPSL_IPSL-CM6A-LR_r1i1p1f1,MOHC_UKESM1-0-LL_r2i1p1f2,CNRM-CERFACS_CNRM-CM6-1_r1i1p1f2,MRI_MRI-ESM2-0_r1i2p1f1,CCCma_CanESM5_r1i1p2f1,MOHC_HadGEM3-GC31-LL_r1i1p1f3,MOHC_UKESM1-0-LL_r3i1p1f2,MRI_MRI-ESM2-0_r1i1p1f1,CCCma_CanESM5_r3i1p1f1,NASA-GISS_GISS-E2-1-H_r1i1p1f1,INM_INM-CM4-8_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2,CCCma_CanESM5_r3i1p2f1,NCAR_CESM2-WACCM_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2,NASA-GISS_GISS-E2-1-G_r102i1p1f1,MOHC_UKESM1-0-LL_r4i1p1f2,E3SM-Project_E3SM-1-0_r1i1p1f1,CCCma_CanESM5_r1i1p1f1,BCC_BCC-ESM1_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r101i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p3f1,MPI-M_MPI-ESM1-2-HR_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2,MPI-M_MPI-ESM1-2-LR_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p1f1,CAMS_CAMS-CSM1-0_r1i1p1f1,SNU_SAM0-UNICON_r1i1p1f1,NCAR_CESM2_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2
1037,,,,,,,,,,,,,,92.9035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,92.83544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,92.7315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,,,,,,,,,,,,,92.60986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,,,,,,,,,,,,,,92.6283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,,,,,,,,,,,,,92.28985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,,,,,,,,,,,,,,92.29172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,,,,,,,,,,,,,92.309944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,92.299835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,92.03226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,,,,,,,,,,,,,,92.27537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,,,,,,,,,,,,,,91.961006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,,,,,,,,,,,,,,92.072945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,,,,,,,,,,,,92.17339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,,,,,,,,,,,,,,91.54771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,,,,,,,,,,,,,,91.726776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,,,,,,,,,,,,,,91.37371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,91.26304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,,,,,,,,,,,,,,90.99024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,,,,,,,,,,,,,,91.13233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,,,,,,,,,,,,91.31543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,,,,,,,,,,,,,,91.22416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,,,,,,,,,,,,,,91.049805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,90.71896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,,,,,,,,,,,,,,90.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,,,,,,,,,,,,90.783295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,,,,,,,,,,,,,,90.81197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,,,,,,,,,,,,,,90.42744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,,,,,,,,,,,,,,90.54948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,90.25054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,,,,,,,,,,,,,90.215935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,,,,,,,,,,,,,,90.0304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,90.05207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,,,,,,,,,,,,,,90.20455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,,,,,,,,,,,,,,89.71515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,89.69281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,,,,,,,,,,,,89.78254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,,,,,,,,,,,,,,89.66032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,,,,,,,,,,,,,,89.82904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,,,,,,,,,,,,,,89.60022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,,,,,,,,,,,,,89.66562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,89.63688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,88.92779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,89.216255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,89.22639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,,,,,,,,,,,,,89.0376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,89.06188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,,,,,,,,,,,,,,88.55877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,88.687645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,88.436485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,88.606384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,,,,,,,,,,,,,,88.421326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,88.34317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,,,,,,,,,,,,,88.22546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,87.97387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,,,,,,,,,,,,,,87.751854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,,,,,,,,,,,,,,87.50244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,,,,,,,,,,,,,,87.699646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,,,,,,,,,,,,,,87.2385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,,,,,,,,,,,,,,87.35914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,,,,,,,,,,,,,,87.63553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,,,,,,,,,,,,,,87.49459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,87.40763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,,98.62246,100.215904,98.757835,,108.61787,98.92826,,,100.49712,,,98.91567,,102.65743,99.228294,100.74955,97.14323,99.835884,98.99535,99.61761,97.8061,99.87893,100.65905,97.10418,99.71224,100.45521,,99.43613,101.34196,100.06973,,99.7409,103.86627,101.74548,101.40481,50.7991,98.89782,48.534073,101.611755,,99.46466,,99.446754
1851,,98.79334,99.92349,98.73749,,108.76843,99.12125,,,100.07479,,,98.98908,,102.627686,98.93566,100.57142,98.14135,100.1309,99.05228,99.34121,97.87549,100.095146,100.97446,96.65738,99.67278,100.35337,,99.6912,101.47794,99.82694,,100.02589,103.50376,101.13199,101.14239,51.095993,99.104706,49.036373,101.54587,,99.23333,,98.98052
1852,,98.73455,100.13876,98.737274,,108.67159,98.79438,,,100.40076,,,98.81771,,103.1662,99.37144,100.94636,97.71569,100.23676,98.93728,99.101006,97.67144,100.39338,101.138145,96.719025,99.7958,99.706505,,99.481964,100.97528,99.35024,,100.081825,103.67734,101.159935,100.8605,51.14456,98.95737,48.947445,101.78249,,99.198425,,99.11274
1853,,98.54067,100.19846,98.421906,,108.323395,99.50354,,,100.31973,,,98.72663,,103.06067,99.283,100.82931,97.4101,100.70768,98.86295,99.23752,98.103264,100.372925,101.24015,97.10923,99.90978,100.22939,,99.918274,101.51859,99.605675,,99.78146,103.6632,101.61219,100.7652,51.08791,99.004974,48.96104,101.28878,,99.24765,,99.40191
1854,,98.69532,100.051476,98.50956,,108.41856,98.89734,,,100.47671,,,98.85163,,102.695595,99.2496,100.546776,96.74525,99.71011,98.82749,99.34928,97.71573,100.138695,100.76792,97.09592,99.76064,100.212135,,99.41396,101.25118,99.52762,,100.16779,103.69968,101.5528,101.13964,51.312473,99.203575,48.720078,101.35608,,99.16216,,99.22695
1855,,98.39569,100.07113,98.93027,,108.59026,98.87322,,,100.352234,,,98.83054,,102.6799,99.112434,100.374306,97.58518,100.22593,99.21462,99.65214,97.84802,99.85581,100.961365,97.20222,99.475075,100.06507,,99.24115,101.225555,99.3215,,100.112305,104.056526,101.20791,101.29221,51.105637,99.29244,48.676712,101.75013,,99.87737,,99.14532
1856,,98.42062,100.2324,99.02984,,108.34829,98.79865,,,100.37115,,,98.75894,,103.61091,99.45117,100.38372,97.12475,100.30072,98.97657,99.55262,97.345634,100.17407,101.3038,96.73307,99.89086,99.96519,,99.578285,101.198944,99.4458,,100.16166,103.38071,101.02807,101.473366,51.12051,99.15365,48.406067,101.7699,,99.14981,,99.52053
1857,,98.35612,99.605316,98.45065,,108.67013,98.7045,,,99.89506,,,98.918846,,102.5003,99.488396,100.359505,96.94568,100.74377,98.821175,99.25469,97.43445,99.952095,101.368866,96.85547,99.4726,100.664795,,99.28336,101.43224,99.48171,,99.71598,103.779785,101.59076,101.55146,51.139362,99.323555,48.47952,101.46671,,99.407845,,99.06817
1858,,98.698524,99.45145,98.181404,,108.47857,98.73224,,,100.02444,,,98.956726,,102.58243,99.03512,100.407936,97.51798,99.889465,99.24366,99.12222,97.46906,99.95136,100.96499,96.6473,99.729256,99.96619,,99.57394,101.31866,99.429405,,99.970215,103.602196,101.31884,101.07734,50.977863,99.32849,48.281628,101.32056,,99.19761,,99.435585
1859,,98.430664,99.69433,98.25546,,108.21994,98.6029,,,100.32122,,,98.64408,,102.66879,98.91314,100.39976,97.15595,100.2333,98.63412,99.361916,97.417046,99.77169,100.3343,96.65539,99.58958,100.03678,,99.61968,101.00298,99.19238,,100.13775,103.53958,101.49168,101.16223,50.80693,99.5603,48.702595,101.63192,,99.1515,,99.12714
1860,,98.170906,100.00483,98.308205,,108.31698,98.54916,,,99.96167,,,98.51392,,103.06497,98.85071,100.46393,97.28674,100.094246,98.82737,98.975914,97.22427,100.06362,100.85203,97.09083,99.60314,100.34519,,99.56483,100.93207,99.42233,,99.780495,103.16679,100.9133,101.01583,51.201244,99.42324,48.55869,101.80517,,99.1321,,99.39352
1861,,97.90945,100.057556,98.37052,,108.734955,98.61002,,,99.95701,,,98.44332,,102.6697,99.099434,100.36191,97.25123,99.819405,98.28369,99.5667,97.03937,99.782555,101.15589,96.8489,99.15582,100.204926,,99.40215,101.36137,99.59479,,100.06451,103.753365,100.959755,101.30877,51.10612,99.51766,48.8335,101.881744,,99.580696,,98.8879
1862,,98.5142,99.207855,98.1156,,108.54296,98.78944,,,99.81428,,,98.289696,,102.51029,99.33078,100.31583,96.98931,99.55483,97.88659,99.7723,96.68917,100.23171,101.05973,97.161674,99.350586,99.97165,,99.281654,101.31375,99.39658,,99.843605,103.78001,101.19337,101.63824,51.173847,99.71096,48.63538,101.50846,,99.24204,,99.10563
1863,,98.25889,99.46949,98.283966,,108.93052,98.28228,,,99.80384,,,98.171,,102.51431,99.14617,100.36321,97.09827,100.42069,98.28305,99.2821,97.24768,99.33137,100.63665,97.11428,99.55952,99.76629,,99.21345,100.86962,99.44769,,99.5102,103.7317,101.29487,101.7843,51.021698,98.929016,48.66451,101.20209,,99.23038,,99.19752
1864,,98.2933,100.12366,98.83285,,108.22042,98.4873,,,99.97534,,,98.532135,,101.806854,98.85394,100.41277,97.687325,99.832375,98.43005,98.82383,97.62247,99.82188,100.781044,96.91213,99.5714,100.138275,,99.33848,101.47892,99.37512,,99.93408,103.40281,100.85085,101.397675,50.990963,99.2042,48.6687,101.5062,,98.94757,,98.826866
1865,,97.98969,100.062164,98.21133,,108.26829,98.445625,,,99.54346,,,98.408875,,102.476746,98.88852,100.4143,97.50898,99.8191,98.49981,99.429115,97.51914,99.69581,100.892296,96.934845,99.57371,99.967896,,99.39249,101.31311,99.33545,,99.841866,103.3357,101.311,101.29998,50.92676,99.3689,48.574276,101.42355,,98.85089,,98.92478
1866,,98.22166,99.85012,98.30252,,108.655304,98.56888,,,99.56396,,,98.36445,,102.463104,98.857506,100.28852,97.38276,99.897316,98.202675,99.28028,97.14398,99.36655,101.01017,96.840614,99.236115,99.90107,,99.22748,101.46885,98.99979,,99.49166,103.40777,101.41741,101.42974,50.85301,99.13566,48.39945,101.53849,,99.03146,,99.23419
1867,,98.01354,99.91855,97.963646,,108.56486,98.79794,,,99.5379,,,98.14313,,102.46122,98.37722,100.25128,97.51319,99.86725,98.60455,98.79522,97.037315,99.68508,100.62742,96.91274,99.440834,99.897896,,99.10916,101.29126,98.62549,,99.92294,103.30109,101.523964,101.5586,51.048386,99.25063,48.543564,100.936676,,98.65647,,98.9844
1868,,98.18054,100.28686,97.745964,,108.28466,98.49706,,,99.67294,,,98.106865,,102.27334,98.37957,100.55878,97.099884,99.692116,98.01376,98.38415,96.944695,99.96238,100.876366,96.80537,99.641754,99.754944,,99.24375,101.00699,98.72192,,99.327034,102.93585,101.07064,101.40793,51.052,99.26541,48.67895,101.473785,,99.213715,,99.202415
1869,,97.96582,99.24659,98.089905,,108.597565,97.91968,,,100.03945,,,98.066475,,102.63999,98.03683,100.53735,97.055756,99.69489,98.18897,98.914246,97.18231,99.536934,100.61062,96.553825,99.20951,99.49073,,99.20542,100.91372,98.65234,,99.35816,103.35095,101.217865,100.977974,50.863316,99.19146,48.973415,101.58198,,98.893456,,99.0783
1870,,97.694756,99.80027,97.945015,,108.161,98.07184,,,100.09067,,,97.67527,,102.08132,97.94514,100.0614,96.836,99.994896,98.393105,98.51831,97.5784,99.79776,100.53436,96.92698,99.01711,99.63556,,99.01349,100.99133,98.82111,,99.882935,103.08724,101.32046,100.91546,51.18051,99.07428,48.719975,101.52469,,98.69779,,99.42178
1871,,97.667,99.444115,97.39792,,108.397285,98.04138,,,99.55851,,,97.56952,,102.31143,97.55301,100.082886,96.63235,99.97605,97.678734,98.51168,97.273186,99.471405,100.790955,96.985664,99.35165,99.43643,,99.0928,101.4661,98.6858,,99.55059,103.41856,101.49587,101.47434,51.259792,99.21047,48.721302,100.97471,,98.726494,,99.110664
1872,,97.42402,99.94982,97.723946,,108.359924,98.19303,,,99.292946,,,97.710815,,102.416565,97.78009,100.200226,96.88062,99.53843,97.697136,98.297325,97.14749,99.05227,100.90742,96.97824,99.11082,99.47137,,98.94775,101.28271,99.02361,,99.266754,103.42892,101.54477,101.42626,50.873722,99.01469,48.601307,100.91159,,98.406166,,98.770775
1873,,97.62897,99.352936,97.98624,,108.26834,98.1297,,,99.27689,,,97.61661,,102.66854,98.48414,100.21049,97.04212,99.4924,97.60639,98.256065,97.95431,99.433205,100.9599,96.80999,98.909355,99.263054,,99.249596,100.82975,98.702065,,99.2952,103.30201,101.482155,101.52051,50.811222,98.884735,48.758747,101.40734,,98.56902,,98.9826
1874,,97.503784,99.2042,98.102516,,108.32966,97.78216,,,99.580864,,,97.596245,,101.77017,98.0705,100.40485,96.60438,99.85456,97.762024,98.74866,97.64167,98.92089,101.22949,96.736206,99.072044,99.31985,,98.94752,100.89274,98.45443,,99.81429,103.217064,101.010284,100.75174,50.83702,98.923256,48.758972,101.60303,,98.40284,,98.91873
1875,,97.8608,99.420876,97.70771,,108.347725,97.74472,,,99.022285,,,97.572174,,102.87494,97.43564,100.27705,96.92615,99.5926,97.85902,98.450615,96.7453,99.33246,100.753845,96.61178,98.95627,99.56787,,99.17932,101.10981,98.403595,,99.33787,103.40521,101.51889,100.79264,50.86061,99.0321,48.921143,101.544525,,98.79914,,98.87576
1876,,97.875786,99.28616,97.57259,,108.27752,97.56922,,,99.300026,,,97.74493,,102.378204,97.505684,100.02481,96.6954,99.61731,97.17573,97.89701,96.41505,99.21349,100.364235,96.89862,99.14734,99.437836,,98.936165,100.99012,98.499794,,99.60233,103.35007,101.40396,101.50628,50.884716,99.32934,48.90151,101.4704,,97.97344,,98.74421
1877,,97.596275,98.97117,97.388214,,108.227905,97.6421,,,99.86733,,,97.46328,,101.71725,97.58912,100.21595,96.5766,99.34057,97.80814,98.42831,96.66147,98.8887,100.84452,96.96603,99.31309,99.62341,,98.85013,101.651855,97.900116,,99.46357,103.22135,100.97678,101.37982,50.602238,99.01632,48.5646,101.64511,,97.705536,,98.94067
1878,,97.247734,99.739815,97.7355,,108.49659,97.46131,,,99.366264,,,97.14248,,102.439674,97.65478,100.169556,96.83975,99.39343,97.58432,98.22293,96.935356,98.89517,100.90241,96.827515,98.974754,99.72199,,99.163795,101.380516,97.63731,,98.53305,103.17562,101.33558,100.89801,50.537373,98.937355,48.63159,101.45406,,98.586296,,98.78419
1879,,97.519264,98.915886,97.53183,,108.61004,97.35568,,,99.09637,,,97.05103,,101.96909,98.15424,99.92138,96.79075,99.68925,97.5386,97.911476,96.80326,99.126854,100.70786,96.84322,98.80075,99.00642,,98.85781,100.91752,97.75216,,98.86378,103.30541,101.423134,101.31308,50.766922,99.250694,48.549896,101.399994,,98.885735,,98.87289
1880,,97.056114,98.89639,97.30584,,108.411,97.33941,,,99.562164,,,97.169495,,101.91375,97.89481,99.68279,96.564095,99.16062,96.92202,97.8787,96.87794,99.03765,100.35665,96.6661,99.40768,99.209496,,98.76458,100.71835,97.91425,,99.4385,103.15957,101.36963,101.352425,50.910458,98.786995,48.66923,101.16837,,98.484764,,98.63232
1881,,97.24472,99.20344,97.45985,,107.98627,97.34695,,,99.58068,,,97.17962,,102.308136,97.46213,100.233284,96.884926,99.04131,97.40861,97.666756,97.32227,99.03736,100.82838,96.8693,98.91977,99.641594,,98.64213,101.17136,98.0543,,98.724174,103.1528,100.90839,101.175255,50.950207,99.0741,48.735493,101.58649,,98.33874,,98.745186
1882,,96.96244,98.999626,97.17657,,108.38749,96.88464,,,98.756836,,,96.95691,,102.05143,96.90699,99.81686,96.65875,99.44122,97.14673,97.53241,96.76285,99.264,100.913086,96.745605,98.940254,99.498985,,98.68189,101.42048,97.86324,,98.90277,103.490265,101.12951,100.93572,50.82313,98.860466,48.634354,101.328766,,98.00776,,98.872826
1883,,96.79301,99.00727,97.38636,,108.56675,97.52003,,,99.14678,,,97.32,,102.147255,96.96404,99.94775,96.535545,98.77187,97.20226,97.598564,97.45144,99.02695,100.57764,96.71246,99.25904,99.703186,,98.825874,101.25524,97.839745,,98.848885,103.54415,101.656654,100.86477,50.503117,99.16202,48.43028,101.1243,,97.937996,,98.86504
1884,,97.042015,99.2229,97.34005,,108.32058,96.82894,,,99.177155,,,97.18626,,101.834526,96.809204,100.022896,96.708046,99.47747,97.05008,97.20239,96.68847,99.01284,100.61973,96.846596,99.01016,99.20316,,98.72739,101.14413,97.28738,,99.1132,103.35889,101.21099,101.17135,50.737217,98.62081,48.164547,101.33933,,98.23453,,98.81707
1885,,96.78568,98.62127,97.0581,,107.887024,96.720055,,,99.03121,,,96.73824,,102.80334,97.29239,99.85758,96.819275,99.21598,96.92965,97.015114,96.57197,99.03431,101.13084,96.8038,98.78823,98.87112,,98.98083,101.25976,97.19758,,99.17417,102.96793,101.1589,101.30729,50.834103,98.91071,48.415516,101.332375,,98.23643,,98.71397
1886,,96.80021,98.58157,96.66849,,108.24908,96.4365,,,99.40741,,,96.98038,,101.7667,97.342476,99.87191,96.88294,98.779564,96.66798,97.028076,97.185555,98.72113,100.691765,96.62149,98.80079,99.147026,,98.49219,101.67388,97.08395,,98.855034,103.00086,101.26025,101.29841,51.12196,98.995766,48.49641,101.41444,,98.32432,,98.76541
1887,,96.97227,98.87522,96.60618,,108.06167,96.632195,,,98.67002,,,97.00891,,101.948555,96.674255,99.79519,97.03861,99.48028,96.63549,97.24029,97.1254,99.25619,100.69949,96.82013,99.02768,99.250404,,98.67942,100.83398,97.24349,,98.4647,103.55175,101.55405,101.14098,51.01869,98.62222,48.748672,101.29028,,97.984764,,98.86801
1888,,96.35538,98.70999,96.71558,,108.00486,96.95145,,,98.55862,,,96.64033,,101.7174,96.97681,99.70518,96.81019,98.954,96.60386,97.23708,96.98682,98.66766,100.957306,96.94613,98.55491,98.67649,,98.44611,100.91424,97.09223,,99.11999,103.06235,101.16898,100.94462,50.78577,98.685646,48.570744,101.41894,,97.441444,,98.5236
1889,,96.25016,98.62814,96.70817,,107.79416,96.638145,,,98.80902,,,96.60227,,101.80625,96.74829,99.83276,96.20944,99.05032,96.78089,97.392204,96.982216,98.50301,100.85662,96.61376,98.730255,98.75982,,98.75596,101.63724,96.881676,,98.79752,103.182045,101.46757,101.54679,50.97377,98.76803,48.550507,101.342705,,97.91415,,98.68862
1890,,96.35914,98.57348,96.36561,,108.279274,96.564735,,,98.72214,,,96.33865,,102.23157,96.51194,99.952736,96.43867,99.03416,96.575356,97.13839,97.07511,98.47292,100.68928,96.82376,98.795586,98.41254,,98.787964,101.6159,96.76621,,98.7353,102.880615,101.69334,101.430534,51.055676,98.92176,48.885086,100.970406,,97.652275,,98.63355
1891,,96.20312,98.880035,96.12118,,108.38931,96.83383,,,98.458015,,,96.46261,,102.02326,96.9176,99.50787,96.42696,98.52143,96.556854,96.770935,97.34298,98.723564,100.86315,96.682434,98.88143,98.40348,,98.43508,101.18087,96.82205,,98.50098,103.25938,101.18308,100.907104,50.941437,98.47077,48.600143,100.71664,,97.5808,,98.60952
1892,,96.074554,98.68641,96.259544,,107.75587,96.70172,,,98.7478,,,96.15494,,102.166725,96.7341,99.81955,96.63596,98.63421,96.27773,96.53443,96.434326,98.8798,100.903564,96.532555,98.71291,98.95945,,98.45643,100.94895,96.56713,,98.47067,102.9018,101.13018,100.84852,50.897247,98.98309,48.25713,101.13897,,97.51773,,98.72131
1893,,95.8767,98.53793,96.00239,,107.92399,96.39597,,,98.88233,,,96.230034,,102.167946,96.51837,99.64526,96.71232,98.87811,96.08323,96.822876,96.55265,98.31489,100.60612,97.02485,98.64254,98.51937,,98.37951,100.35125,96.515785,,98.697014,103.24239,101.811714,101.29849,50.917225,98.450745,48.59332,101.276764,,97.615425,,98.633766
1894,,95.95904,98.4804,95.782104,,108.23224,96.11542,,,99.059204,,,96.29621,,102.123474,96.755974,99.7696,96.53858,98.41802,96.28201,96.35891,96.46223,98.83025,100.28298,96.74949,99.00733,98.52975,,98.68213,101.54166,96.951965,,98.56739,102.81588,101.43714,101.53329,50.562256,98.77957,48.63609,101.24485,,97.30039,,98.62261
1895,,95.71815,98.645996,95.61733,,107.70255,95.7564,,,98.65682,,,96.06214,,101.49823,96.60416,100.00713,96.939064,98.6601,95.93997,96.36028,96.53397,98.76653,100.42629,96.97034,98.53253,98.3389,,98.41537,101.58688,96.69407,,98.50619,102.969025,101.002655,101.13546,50.756027,98.59988,48.593384,101.10886,,97.426186,,98.70474
1896,,95.70572,98.42974,95.672485,,107.67289,95.68473,,,98.638794,,,96.45965,,102.54355,96.49124,99.385345,96.30622,98.66613,95.78854,96.15266,96.50236,98.59496,100.80267,96.92923,98.37363,98.465,,98.269585,101.09055,96.31669,,98.56022,102.891396,100.673195,101.062035,50.861088,98.35735,48.251865,100.968414,,97.302,,98.36627
1897,,95.93488,98.47217,95.95649,,108.24122,95.72048,,,98.65203,,,96.30234,,101.956215,96.27658,99.710205,96.11505,98.45371,95.82208,96.22016,96.10912,98.430176,100.7649,96.647865,98.60743,98.175285,,98.51138,101.40231,96.62029,,98.7015,102.801605,100.95881,100.96576,50.862152,98.31353,48.40492,101.0921,,97.305115,,98.49863
1898,,95.834045,98.261635,95.91267,,108.167786,95.68963,,,98.32998,,,96.07189,,101.39139,96.334785,99.63516,96.283,98.58808,95.677605,96.18133,96.24311,98.17245,100.48825,96.899414,98.58947,98.64591,,98.37244,101.156044,96.69048,,98.50611,102.960045,101.13822,101.19015,51.012955,98.83721,48.628036,101.55017,,97.21665,,98.63726
1899,,95.769554,98.61874,95.72791,,107.91439,95.97431,,,98.81543,,,95.87808,,101.89335,96.23053,99.604095,96.59649,98.793495,95.82272,96.25651,96.4621,98.38034,100.35443,96.871864,98.41108,98.60236,,98.30823,101.1911,96.53777,,97.90702,102.437386,101.02073,101.78085,50.721375,98.53449,48.646923,101.198,,97.5134,,98.56919
1900,,95.4273,98.38291,95.56002,,107.88386,95.943474,,,98.50808,,,95.64179,,101.80631,96.10599,99.14019,96.32587,97.81829,95.758934,95.99291,96.47285,98.57462,100.606606,96.88922,98.470245,97.90626,,98.16262,101.36579,96.36327,,98.22949,102.80606,100.73724,101.41883,50.745926,98.446724,48.6167,100.94721,,96.96033,,98.669395
1901,,95.6557,98.52759,95.774895,,107.591805,95.89701,,,98.16345,,,95.76493,,101.73489,96.05533,99.38437,96.16544,98.447334,95.55416,96.24442,96.45237,98.40124,100.67893,96.77653,98.51603,98.39208,,98.431175,101.34725,95.81058,,98.191925,102.97785,101.29495,101.11089,50.8831,98.548546,48.47476,101.23172,,97.83093,,98.522026
1902,,95.46414,98.08509,95.63619,,108.14558,95.994606,,,98.38262,,,95.61576,,101.904175,96.16913,99.31516,96.631744,98.21408,95.76404,95.906136,96.526215,98.11237,100.03736,96.97171,98.69642,98.32926,,98.27062,101.0064,95.965126,,98.3491,102.92109,101.49213,100.89616,50.662518,98.46573,48.681396,100.81466,,96.87722,,98.50927
1903,,95.45684,98.515564,95.632576,,107.934975,95.432915,,,98.4762,,,95.89509,,101.82464,95.89386,99.43344,96.396576,98.22648,95.62885,95.95165,96.58964,98.273346,100.141655,96.68174,98.462425,98.100044,,98.22692,101.321724,96.64872,,98.20889,103.01499,100.91785,101.43217,50.56488,98.29334,48.28187,101.194786,,96.78714,,98.62338
