year,CSIRO_ACCESS-ESM1-5_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r3i1p1f3,CCCma_CanESM5_r2i1p1f1,MOHC_HadGEM3-GC31-LL_r4i1p1f3,NOAA-GFDL_GFDL-CM4_r1i1p1f1,MIROC_MIROC-ES2L_r1i1p1f2,MOHC_UKESM1-0-LL_r1i1p1f2,NCC_NorCPM1_r1i1p1f1,NCC_NorESM2-LM_r1i1p1f1,CCCma_CanESM5_r2i1p2f1,CAMS_CAMS-CSM1-0_r2i1p1f1,MIROC_MIROC6_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r2i1p1f3,CSIRO-ARCCSS_ACCESS-CM2_r1i1p1f1,IPSL_IPSL-CM6A-LR_r1i1p1f1,MOHC_UKESM1-0-LL_r2i1p1f2,CNRM-CERFACS_CNRM-CM6-1_r1i1p1f2,MRI_MRI-ESM2-0_r1i2p1f1,CCCma_CanESM5_r1i1p2f1,MOHC_HadGEM3-GC31-LL_r1i1p1f3,MOHC_UKESM1-0-LL_r3i1p1f2,MRI_MRI-ESM2-0_r1i1p1f1,CCCma_CanESM5_r3i1p1f1,NASA-GISS_GISS-E2-1-H_r1i1p1f1,INM_INM-CM4-8_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2,CCCma_CanESM5_r3i1p2f1,NCAR_CESM2-WACCM_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2,NASA-GISS_GISS-E2-1-G_r102i1p1f1,MOHC_UKESM1-0-LL_r4i1p1f2,E3SM-Project_E3SM-1-0_r1i1p1f1,CCCma_CanESM5_r1i1p1f1,BCC_BCC-ESM1_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r101i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p3f1,MPI-M_MPI-ESM1-2-HR_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2,MPI-M_MPI-ESM1-2-LR_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p1f1,CAMS_CAMS-CSM1-0_r1i1p1f1,SNU_SAM0-UNICON_r1i1p1f1,NCAR_CESM2_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2
1856,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.35907,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1857,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.3589,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1858,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.35867,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1859,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.35843,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1860,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3582,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1861,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.358,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1862,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.3578,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1863,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.35754,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1864,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3573,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1865,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.35706,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1866,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.3568,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1867,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.3566,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1868,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.35632,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1869,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.35617,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1870,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.35593,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1871,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.35565,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1872,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.35544,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1873,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.35522,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1874,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.35495,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1875,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.35474,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1876,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3545,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1877,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.35428,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1878,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.354,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1879,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.35376,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1880,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.35352,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1881,,340.32596,340.23114,340.32596,,340.2516,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.35327,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1882,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.35306,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1883,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.35284,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1884,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.35263,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1885,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.35233,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1886,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.35208,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1887,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.35184,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1888,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.35156,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1889,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.35135,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1890,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.35104,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1891,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.35086,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1892,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.35056,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1893,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.3503,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1894,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.35004,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1895,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.34982,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1896,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.34952,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1897,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.34927,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1898,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.349,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1899,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.34872,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1900,,340.32596,340.23114,340.32596,,340.25156,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.50424,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.50424,340.23114,,340.50424,340.31302,340.32596,,340.23114,337.34848,340.31302,340.31302,146.43791,340.50424,136.10336,340.31302,,340.25027,,340.50424
1901,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.34824,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1902,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.34793,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1903,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.34772,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1904,,340.32596,340.23114,340.32596,,340.22922,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.34738,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1905,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.34714,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1906,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.34683,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1907,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.3466,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.2503,,340.49048
1908,,340.32596,340.23114,340.32596,,340.2292,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.34622,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1909,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.34598,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1910,,340.32596,340.23114,340.32596,,340.2516,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.34567,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1911,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.34543,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1912,,340.32596,340.23114,340.32596,,340.22913,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.34512,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1913,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.34482,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1914,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.34457,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1915,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.34427,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1916,,340.32596,340.23114,340.32596,,340.2291,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.34402,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1917,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.34372,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1918,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.34348,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1919,,340.32596,340.23114,340.32596,,340.25165,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.34317,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1920,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.2639,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.34286,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1921,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.34256,340.31302,340.31302,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1922,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.3423,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
1923,,340.32596,340.23114,340.32596,,340.25168,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49048,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49048,340.23114,,340.49048,340.31302,340.32596,,340.23114,337.34192,340.31302,340.31302,146.43791,340.49048,136.10336,340.31302,,340.25027,,340.49048
1924,,340.32596,340.23114,340.32596,,340.22916,340.32596,,,340.23114,,,340.32596,,341.6506,340.32596,340.49835,340.26724,340.23114,340.32596,340.32596,340.26724,340.23114,340.31302,340.26392,340.49835,340.23114,,340.49835,340.31302,340.32596,,340.23114,337.3416,340.31302,340.31302,146.42812,340.49835,136.09425,340.31302,,340.25027,,340.49835
1925,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49002,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.26392,340.49002,340.23114,,340.49002,340.31302,340.32596,,340.23114,337.34134,340.31302,340.313,146.43791,340.49002,136.10336,340.31302,,340.25027,,340.49002
1926,,340.32596,340.23114,340.32596,,340.25162,340.32596,,,340.23114,,,340.32596,,341.64157,340.32596,340.49023,340.25815,340.23114,340.32596,340.32596,340.25815,340.23114,340.31302,340.2639,340.49023,340.23114,,340.49023,340.31302,340.32596,,340.23114,337.34094,340.31302,340.31302,146.43791,340.49023,136.10336,340.31302,,340.25027,,340.49023
