year,BCC_BCC-CSM2-MR_r1i1p1f1_co2_1pctCO2,BCC_BCC-CSM2-MR_r1i1p1f1_co2_abrupt-4xCO2,BCC_BCC-CSM2-MR_r1i1p1f1_co2_historical,BCC_BCC-CSM2-MR_r2i1p1f1_co2_historical,BCC_BCC-CSM2-MR_r3i1p1f1_co2_historical,BCC_BCC-ESM1_r1i1p1f1_co2_historical,BCC_BCC-ESM1_r2i1p1f1_co2_historical,BCC_BCC-ESM1_r3i1p1f1_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_abrupt-4xCO2,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2_co2_abrupt-4xCO2,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2_co2_abrupt-4xCO2,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r5i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_piControl,MRI_MRI-ESM2-0_r1i1p1f1_co2_1pctCO2,MRI_MRI-ESM2-0_r10i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r11i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r12i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r13i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r1i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r2i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r3i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r4i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r5i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r6i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r7i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r8i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r9i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r1i1p1f1_co2_historical,MRI_MRI-ESM2-0_r2i1p1f1_co2_historical,MRI_MRI-ESM2-0_r3i1p1f1_co2_historical,MRI_MRI-ESM2-0_r4i1p1f1_co2_historical,MRI_MRI-ESM2-0_r5i1p1f1_co2_historical,MRI_MRI-ESM2-0_r1i1p1f1_co2_piControl,NCAR_CESM2-WACCM_r1i1p1f1_co2_1pctCO2,NCAR_CESM2-WACCM_r1i1p1f1_co2_abrupt-4xCO2,NCAR_CESM2-WACCM_r1i1p1f1_co2_historical,NCAR_CESM2-WACCM_r2i1p1f1_co2_historical,NCAR_CESM2-WACCM_r3i1p1f1_co2_historical,NCAR_CESM2-WACCM_r1i1p1f1_co2_piControl,NCAR_CESM2_r1i1p1f1_co2_1pctCO2,NCAR_CESM2_r1i1p1f1_co2_abrupt-4xCO2,NCAR_CESM2_r10i1p1f1_co2_historical,NCAR_CESM2_r11i1p1f1_co2_historical,NCAR_CESM2_r1i1p1f1_co2_historical,NCAR_CESM2_r2i1p1f1_co2_historical,NCAR_CESM2_r3i1p1f1_co2_historical,NCAR_CESM2_r4i1p1f1_co2_historical,NCAR_CESM2_r5i1p1f1_co2_historical,NCAR_CESM2_r6i1p1f1_co2_historical,NCAR_CESM2_r7i1p1f1_co2_historical,NCAR_CESM2_r8i1p1f1_co2_historical,NCAR_CESM2_r9i1p1f1_co2_historical,NOAA-GFDL_GFDL-ESM4_r1i1p1f1_co2_abrupt-4xCO2
1901,0.0004746199871685232,0.0011372680310159648,0.00029600641652476723,0.00029600641652476723,0.00029600641652476723,0.00029600641962880753,0.00029600641962880753,0.00029600641962880753,0.0004721570399433032,0.00047215602703417725,0.00047215703757691447,0.00047215529146730985,0.0011372694857351283,0.0011372695080140761,0.0011372694937752776,0.00029600022958263896,0.0002960001435156851,0.00029600003517565415,0.00029600007913818807,0.00029600021526438795,0.0002843185899146519,0.0002843840090579458,0.0002843839932627998,,,0.0002843839971544298,0.00028438401575988265,,,0.00028438399918418226,,,0.00028438400315469536,,,0.00029616576968944356,0.00029616581149615194,0.00029616574785962946,0.0002961657960904017,0.00029616581136245626,0.00028438398523609635,,,0.0002960114035897321,0.0002959995183902761,0.00029595082625306945,,,,0.0003098852222237034,0.0003098508032014391,0.00029963572673203753,0.00029888184716089913,0.0002987805810818491,0.00029555526058630375,0.0003027926625551353,0.00030409345186195954,0.000306929429893222,0.00030687650634943046,0.00030920135763441166,
1902,0.0004793661840570606,0.0011372680310159648,0.0002963244414526596,0.0002963244414526596,0.0002963244414526596,0.0002963244468280212,0.0002963244468280212,0.0002963244468280212,0.0004768777633754895,0.00047687717808136574,0.0004768792895396188,0.0004768793078915729,0.0011372694833010216,0.0011372694869218852,0.0011372694965102014,0.0002963184889403899,0.0002963186226948412,0.0002963186526329604,0.00029631854284636313,0.0002963184503121343,0.0002843185862926217,0.00028438400829160747,0.00028438400201766657,,,0.0002843840036770282,0.00028438401743546425,,,0.0002843840171209251,,,0.00028438397503739076,,,0.0002964892478489982,0.0002964892482944091,0.0002964892610641529,0.00029648925834235856,0.00029648933501151667,0.0002843840130117602,,,0.00029629456312272386,0.00029630693016358166,0.00029629895101959377,,,,0.00031036367809973454,0.00031061304101167344,0.0003002736185331718,0.00029923543906251873,0.00029904806031251334,0.0002957941064008983,0.0003033957475474066,0.00030446099098986064,0.00030686811621249787,0.0003074207695887541,0.0003094434586243908,
1903,0.0004841598468677587,0.0011372680310159648,0.000296653351806479,0.000296653351806479,0.000296653351806479,0.0002966533566657696,0.0002966533566657696,0.0002966533566657696,0.00048164545089566716,0.0004816476731443307,0.0004816449553277514,0.0004816490554004464,0.0011372694919078135,0.0011372695089029974,0.0011372695201142698,0.0002966472185911765,0.00029664734098381885,0.00029664727439218723,0.0002966472485694188,0.00029664719661698347,0.0002843185750495603,0.0002843839967753773,0.00028438398973534444,,,0.0002843840034097423,0.00028438400320308005,,,0.00028438402682264235,,,0.0002843839812806955,,,0.00029680375841482156,0.0002968038364065368,0.00029680385655701005,0.000296803777278404,0.0002968038324915677,0.00028438402938501915,,,0.0002966363023371224,0.00029663605700744246,0.0002966431399124053,,,,0.0003106029327962329,0.00031087719885205547,0.0003004942137787245,0.00029956706594279326,0.00029927824435119096,0.0002958872831045006,0.0003038889909014083,0.000305217579471536,0.00030709565344984937,0.0003078047960236828,0.00030968796346858644,
1904,0.0004890014461125388,0.001137268031015965,0.00029695357811140795,0.00029695357811140795,0.00029695357811140795,0.00029695358304055374,0.00029695358304055374,0.00029695358304055374,0.0004864636244846004,0.00048646417198391635,0.00048646430295434963,0.0004864644683094186,0.0011372694888647976,0.0011372694780128441,0.001137269516333348,0.0002969478526601349,0.0002969479291973279,0.00029694787090702845,0.00029694807589739444,0.00029694793507982633,0.00028431859258198634,0.0002843840004566635,0.00028438402358484414,,,0.0002843840207970131,0.00028438403206591,,,0.00028438401503104883,,,0.0002843840144606594,,,0.0002971212675103329,0.0002971213090704801,0.0002971212862503299,0.0002971212351759364,0.0002971213005168707,0.00028438402282077196,,,0.0002969389377788956,0.0002969440940428079,0.0002969602383521015,,,,0.00031089617555138003,0.0003109907437499594,0.00030091227068622487,0.00029994492719104997,0.0002996083652820754,0.00029639215839523376,0.0003039057154040433,0.0003054657171078122,0.00030719300180957174,0.00030754474453698885,0.00030981762118091936,
1905,0.0004938914644299169,0.0011372680310159648,0.00029728848082204157,0.00029728848082204157,0.00029728848082204157,0.00029728848480756756,0.00029728848480756756,0.00029728848480756756,0.0004913283380200325,0.0004913275853993187,0.00049132836338056,0.0004913281064862165,0.001137269482907528,0.0011372694999038382,0.0011372694985976387,0.0002972821700508122,0.00029728206673907,0.0002972821496266971,0.0002972819642663097,0.00029728220135702465,0.00028431858118986743,0.00028438399945516585,0.00028438399261899994,,,0.000284384003863464,0.000284384004692526,,,0.00028438400381382143,,,0.0002843839969226611,,,0.0002974751592395135,0.0002974751634684892,0.0002974751630455147,0.00029747517067397355,0.00029747524056950286,0.0002843840037111153,,,0.0002972627237642894,0.000297252105329992,0.00029726567372834433,,,,0.0003113939481320462,0.0003115402249644331,0.0003011182111825027,0.00030011456469414966,0.00030007552630255765,0.0002968079566703823,0.00030428849595426317,0.0003057345387172891,0.00030744887962531425,0.00030775954572803476,0.0003098038186558433,
1906,0.00049883037475715,0.001137268031015965,0.0002976615201370945,0.0002976615201370945,0.0002976615201370945,0.0002976615262769655,0.0002976615262769655,0.0002976615262769655,0.0004962409021790174,0.0004962404675946667,0.0004962432083976515,0.0004962417848328426,0.001137269503795328,0.001137269481827992,0.001137269471835322,0.0002976541614653524,0.00029765424287918574,0.0002976542817054876,0.0002976541071656905,0.0002976542883086127,0.00028431857562967347,0.0002843839770990695,0.00028438399666118737,,,0.0002843840034532764,0.00028438399386592123,,,0.00028438402587261687,,,0.0002843839883615736,,,0.0002978797199471913,0.00029787957829815293,0.00029787970340202675,0.00029787966989088785,0.0002978795955913684,0.0002843839987177053,,,0.0002976625859691724,0.0002976491591962661,0.0002976202758987399,,,,0.00031171054608122,0.00031225280839731193,0.0003014886679694977,0.00030044649340925264,0.00030046210538882634,0.0002973171420360907,0.00030434157920852356,0.0003061118234654348,0.0003079305658979116,0.0003079511260524142,0.0003100090231866583,
1907,0.0005038186791353059,0.0011372680310159648,0.00029809743283098496,0.00029809743283098496,0.00029809743283098496,0.00029809743768743874,0.00029809743768743874,0.00029809743768743874,0.0005012067199594404,0.0005012034613640712,0.0005012042420859227,0.0005012034258589825,0.0011372695126860165,0.001137269484971078,0.0011372695295446258,0.00029808859341107083,0.00029808866304212447,0.00029808861741997713,0.0002980886570757927,0.0002980887727243833,0.00028431857016076857,0.0002843840021935021,0.00028438401433903006,,,0.0002843840098410628,0.0002843840008902434,,,0.00028438399401471817,,,0.0002843840152828028,,,0.000298307712327599,0.0002983077019779198,0.00029830764259316237,0.00029830763948811593,0.00029830770098237847,0.000284384007850557,,,0.00029807461348098997,0.00029808289309183104,0.0002980721599047423,,,,0.0003121391286646997,0.00031273030970840654,0.0003017828321583693,0.00030091329087461946,0.00030074116178413447,0.00029749101363593384,0.0003044589663605516,0.00030649628277981927,0.0003086751811865301,0.00030815191750075576,0.00031039124401339925,
1908,0.000508856867478862,0.001137268031015965,0.000298517431329091,0.000298517431329091,0.000298517431329091,0.00029851743710592344,0.00029851743710592344,0.00029851743710592344,0.0005062174809194059,0.0005062155162497865,0.00050621671025769,0.0005062159013501354,0.0011372694812933775,0.001137269502108414,0.0011372694830055733,0.0002985090855652165,0.0002985089604630448,0.0002985090339768537,0.00029850911081813724,0.0002985090167566261,0.0002843185750057954,0.00028438403368154816,0.0002843840292508063,,,0.00028438399665539486,0.0002843840062638869,,,0.00028438402229581574,,,0.00028438400676972095,,,0.0002987266948565866,0.00029872669624437604,0.0002987267342607772,0.0002987266467094992,0.0002987266415510714,0.000284384012766863,,,0.0002985078938328117,0.0002984943650513519,0.00029849760733564857,,,,0.0003126846621822798,0.0003129816260552593,0.00030219846244652963,0.00030145609891615345,0.0003012861037949919,0.0002976250536321424,0.00030484798818034654,0.00030656362168833876,0.00030899440790808236,0.00030820299373949064,0.0003111155429227521,
1909,0.0005139454248516662,0.0011372680310159648,0.0002989354923599406,0.0002989354923599406,0.0002989354923599406,0.00029893549808967363,0.00029893549808967363,0.00029893549808967363,0.0005112768258936129,0.0005112788036470941,0.0005112768669215151,0.000511278621364336,0.001137269513573956,0.0011372694986724226,0.0011372694714962836,0.00029892696783578697,0.00029892697778946255,0.00029892701409275636,0.0002989271154206957,0.00029892716251579714,0.0002843185864990528,0.00028438400267974905,0.00028438400480074974,,,0.00028438401215223565,0.00028438400178550506,,,0.00028438398940477824,,,0.0002843840330798852,,,0.00029915614355564835,0.0002991560898313852,0.0002991561814066265,0.0002991562008775934,0.0002991560885087563,0.0002843840262390039,,,0.0002989217397070877,0.00029894443765357174,0.0002989355003213075,,,,0.0003130633063579352,0.0003134848143334275,0.00030278231466816005,0.00030181758054034563,0.0003017926239974549,0.00029817011568181086,0.0003053375115019494,0.0003068559435897051,0.00030934383776086693,0.0003086012577585277,0.0003113857959863259,
1910,0.0005190848945252135,0.001137268031015965,0.0002993763885708044,0.0002993763885708044,0.0002993763885708044,0.0002993763938364328,0.0002993763938364328,0.0002993763938364328,0.0005163898054394712,0.0005163913293442639,0.0005163907667339564,0.0005163906246410604,0.0011372695206788785,0.0011372695147907905,0.0011372694897639822,0.000299367413312907,0.0002993673215091317,0.0002993674398354957,0.0002993675891045891,0.00029936746057553646,0.000284318565106468,0.00028438398731663907,0.0002843840159139442,,,0.000284384006551965,0.0002843839993929205,,,0.0002843839996264723,,,0.0002843839947350946,,,0.0002996025902876503,0.00029960261166506966,0.0002996026146620801,0.0002996026027728839,0.0002996027102137035,0.0002843840036719693,,,0.00029936337110194944,0.0002993790794206303,0.0002993677879017032,,,,0.0003133399390120917,0.0003137302917076697,0.00030334925521875337,0.00030206018884502,0.0003021646470229463,0.00029871182285137385,0.00030585795622774286,0.0003074309152955826,0.0003095532908443665,0.00030914194225114985,0.0003116726803625678,
1911,0.0005242757324595099,0.0011372680310159648,0.0002998285494075542,0.0002998285494075542,0.0002998285494075542,0.0002998285557099276,0.0002998285557099276,0.0002998285557099276,0.0005215548675122891,0.0005215551788890267,0.0005215559754116838,0.0005215560754142767,0.001137269496903608,0.001137269508375149,0.0011372694933348847,0.0002998192399229475,0.0002998192017718797,0.00029981926029390714,0.00029981927914191986,0.00029981914194043786,0.00028431861197110827,0.0002843840426115951,0.00028438400980455836,,,0.0002843840003284327,0.0002843839970170189,,,0.0002843839890767146,,,0.0002843840037780207,,,0.0003000906557986752,0.0003000906248255692,0.00030009050844343675,0.00030009063954311224,0.0003000905750859401,0.00028438399635225263,,,0.0002998214132479814,0.0002997859101292714,0.0002998282752993835,,,,0.0003139493453519582,0.0003141110628200014,0.00030395133920639025,0.0003025677294757531,0.0003026755366637363,0.00029900791556397105,0.00030613811169346255,0.0003079593906123869,0.00030978655039700677,0.00030983850338604915,0.0003120247570082037,
1912,0.0005295184964779876,0.001137268031015965,0.0003003525521060462,0.0003003525521060462,0.0003003525521060462,0.0003003525597682514,0.0003003525597682514,0.0003003525597682514,0.000526769834041806,0.000526772374825191,0.0005267730889499932,0.0005267714728590475,0.0011372695095266518,0.00113726950657234,0.0011372694931517527,0.00030034157429030994,0.00030034139186435827,0.0003003416171203491,0.0003003417139873454,0.0003003415491362634,0.0002843185646718514,0.000284384009998108,0.00028438403215267223,,,0.0002843840290108084,0.0002843840223295192,,,0.0002843840073843373,,,0.00028438398709145,,,0.0003006310909013813,0.00030063110937779853,0.00030063106823251246,0.0003006311334137473,0.00030063104796121805,0.000284384035227263,,,0.000300335486143246,0.00030033123676760496,0.00030033401244773325,,,,0.0003141244565321901,0.00031448916070050807,0.00030427744344152063,0.0003029413577529428,0.0003031785427876862,0.0002994847471756228,0.0003066927592197907,0.0003085546354838323,0.00031017493020263744,0.0003108009156462719,0.0003123329481973756,
1913,0.0005348136764951203,0.0011372680310159648,0.0003009094205985385,0.0003009094205985385,0.0003009094205985385,0.000300909427675847,0.000300909427675847,0.000300909427675847,0.0005320388035927142,0.0005320372998355993,0.0005320372324737478,0.0005320379530531406,0.001137269508472182,0.001137269475828665,0.0011372694872145985,0.00030089763065046626,0.00030089759254375625,0.0003008977109868525,0.00030089753973972416,0.00030089783618865,0.0002843185933717096,0.0002843839859849872,0.00028438401400850653,,,0.0002843839783061111,0.00028438399124717134,,,0.00028438400135152766,,,0.000284384001957741,,,0.00030116396700504046,0.00030116411395451984,0.000301164148526035,0.00030116413173665455,0.00030116410301191793,0.0002843839976200527,,,0.0003008532141888096,0.0003008776766688685,0.00030086620679855924,,,,0.00031428490325887965,0.0003151821462506769,0.00030437618772873173,0.00030346514218313673,0.00030363007440462145,0.00029994914257791533,0.0003068711574520906,0.00030880942751596713,0.00031056147791427597,0.00031099421364958434,0.000312810246951036,
1914,0.0005401618157824073,0.001137268031015965,0.0003014184744493939,0.0003014184744493939,0.0003014184744493939,0.0003014184823249763,0.0003014184823249763,0.0003014184823249763,0.0005373575194990082,0.0005373591631661965,0.0005373610826393557,0.0005373603331599152,0.0011372695001348322,0.0011372695237328323,0.001137269478739445,0.00030140767619079434,0.000301407791826423,0.0003014077073993031,0.00030140771481611305,0.0003014076838367899,0.000284318595984463,0.00028438399478667456,0.0002843840017734516,,,0.00028438400316090306,0.00028438398754335203,,,0.0002843839951111774,,,0.00028438398607409876,,,0.00030167756289945484,0.0003016774088424917,0.00030167759391875557,0.00030167747897927555,0.00030167752337876457,0.0002843840170675519,,,0.0003014184692963729,0.0003014011175303125,0.00030138876176371757,,,,0.0003147548562070608,0.00031547054609451183,0.0003048825684499043,0.0003041523737749993,0.0003040274870965097,0.00030036636535890165,0.00030717393182448915,0.0003087894408254638,0.00031077907359747817,0.00031120310652696007,0.00031344670800573113,
1915,0.0005455634382087845,0.0011372680310159648,0.0003019364639377592,0.0003019364639377592,0.0003019364639377592,0.0003019364713951851,0.0003019364713951851,0.0003019364713951851,0.0005427336948187314,0.0005427321258568001,0.0005427334901485645,0.0005427331136409715,0.0011372694662730755,0.0011372694891815637,0.0011372695065815595,0.0003019255507220207,0.00030192544200097394,0.0003019252699305904,0.000301925575248299,0.0003019256292222652,0.000284318593966184,0.00028438401419052353,0.0002843840144214953,,,0.00028438400185813734,0.00028438399423982163,,,0.0002843839890314609,,,0.000284384003055829,,,0.0003022104167490633,0.000302210466314452,0.00030221046979723006,0.00030221055742962055,0.00030221042676938683,0.0002843839972232216,,,0.00030192991794553695,0.0003019267517754723,0.0003019354036713257,,,,0.00031510642900765823,0.0003159739471121138,0.0003053886621371919,0.00030453549217427257,0.0003045233088963012,0.00030061421159310447,0.00030734466984085095,0.00030899778418500776,0.00031084122693249977,0.00031165285449997923,0.0003136690530500755,
1916,0.0005510190676432232,0.001137268031015965,0.0003024844473224541,0.0003024844473224541,0.0003024844473224541,0.0003024844539326975,0.0003024844539326975,0.0003024844539326975,0.0005481569109826312,0.000548160623826649,0.000548158103819657,0.0005481617952622416,0.0011372695052991762,0.0011372694984297792,0.001137269516492651,0.0003024727641978081,0.0003024728716332075,0.00030247280330989633,0.00030247298959748704,0.00030247279482704085,0.00028431858684515053,0.0002843839942527036,0.00028438403094372164,,,0.0002843840211403005,0.0002843840298854196,,,0.0002843839983845474,,,0.0002843840270130372,,,0.0003027475295210633,0.00030274754036344525,0.00030274760478250936,0.0003027476098411546,0.0003027476132163944,0.0002843840444850351,,,0.00030246196127613705,0.0003024865986451014,0.00030245761401401813,,,,0.0003151995320112735,0.00031623803737535145,0.00030566835883356333,0.00030507441377485895,0.0003051118406140731,0.0003012001165377009,0.00030788365261744555,0.00030950370602019183,0.0003111486892112064,0.000311696144743303,0.0003137220868516107,
1917,0.0005565292522078497,0.0011372680310159648,0.00030301044918282916,0.00030301044918282916,0.00030301044918282916,0.0003030104568329803,0.0003030104568329803,0.0003030104568329803,0.0005536413881129323,0.000553641161312918,0.0005536432568640996,0.0005536410569171201,0.0011372695037216152,0.0011372695023932373,0.0011372694899746208,0.00030299927427946365,0.00030299931502402914,0.0003029994150011356,0.0003029990933456934,0.00030299935345682173,0.00028431857042677654,0.0002843840155217992,0.0002843840117441742,,,0.0002843840093623187,0.0002843839703367279,,,0.00028438400441925836,,,0.00028438398578947314,,,0.0003032296117586847,0.0003032295934728806,0.0003032296282553968,0.00030322963565041703,0.0003032296636754468,0.00028438399365707034,,,0.00030298380980338363,0.000302978162240196,0.00030298752169748036,,,,0.00031563454041789,0.0003163538026434791,0.0003060839257690746,0.00030548959219683534,0.00030554356953628063,0.0003015062741588742,0.00030847920028875033,0.00030961681654272555,0.00031166093234987873,0.0003120102462444624,0.0003144737349829538,
1918,0.0005620945497260889,0.001137268031015965,0.0003034483714923201,0.0003034483714923201,0.0003034483714923201,0.00030344837706277754,0.00030344837706277754,0.00030344837706277754,0.0005591795719359513,0.0005591770478982398,0.0005591765357859036,0.0005591795533021049,0.0011372694870608153,0.0011372694744094418,0.0011372695100543202,0.0003034392930031719,0.0003034393789138257,0.0003034392708103969,0.00030343943724550285,0.00030343935451848577,0.0002843185930441597,0.0002843840316103357,0.0002843839928561533,,,0.00028438401287915997,0.0002843839950015261,,,0.00028438399590431255,,,0.000284384011960811,,,0.0003036312130789536,0.000303631224252713,0.0003036312359911473,0.00030363115231921936,0.00030363123277078676,0.00028438399412821766,,,0.0003034269423600067,0.00030342943306575467,0.00030342359264700296,,,,0.0003162153397283791,0.00031662819488638053,0.0003065282741706161,0.00030587647973153207,0.0003059416082242821,0.0003018615633973214,0.0003088520402343275,0.00031001829016264365,0.0003119139855673031,0.00031232933058378075,0.00031488161880220716,
1919,0.0005677155034694262,0.0011372680310159648,0.0003038135606382779,0.0003038135606382779,0.0003038135606382779,0.0003038135674598794,0.0003038135674598794,0.0003038135674598794,0.0005647689345885484,0.0005647694185458842,0.000564769375817307,0.000564769150629938,0.0011372694220699935,0.0011372695116916404,0.001137269493629413,0.00030380608933765365,0.00030380623405439495,0.000303806251360542,0.00030380612594698136,0.0003038062568330907,0.0002843185782044955,0.0002843840366754771,0.0002843839583064201,,,0.00028438399368630867,0.0002843840225997606,,,0.00028438398898025384,,,0.00028438398504540796,,,0.00030402971482686663,0.00030402963011059357,0.000304029713201818,0.00030402963410781914,0.0003040296392552224,0.000284383993875258,,,0.00030377483944537143,0.0003038104791570325,0.000303799008234247,,,,0.0003167179903822169,0.00031698782670098823,0.00030706735865158646,0.00030636557906281344,0.0003062643674443871,0.00030223394682696157,0.00030901409999354337,0.0003101471050589239,0.0003120769058607777,0.00031281213892326334,0.000315047689665781,
1920,0.000573392642157478,0.001137268031015965,0.00030424532958933306,0.00030424532958933306,0.00030424532958933306,0.00030424533511448046,0.00030424533511448046,0.00030424533511448046,0.0005704185641077067,0.0005704168963389016,0.0005704158184649949,0.0005704182992478384,0.0011372694286574331,0.0011372694779380893,0.0011372694571833704,0.0003042365780078661,0.0003042367595349254,0.0003042366438731086,0.00030423678958827746,0.00030423655849954055,0.0002843185647761431,0.0002843840320992569,0.00028438402254308626,,,0.00028438400286751454,0.000284384024427604,,,0.00028438401052676305,,,0.0002843840050567691,,,0.0003044227588905713,0.00030442280642535623,0.0003044227467022742,0.00030442273623633773,0.0003044227629615465,0.00028438400801507357,,,0.0003042375576027448,0.00030422358182881815,0.0003042250073726949,,,,0.00031675798922678006,0.00031762493590830633,0.00030755688574361464,0.00030670627863080144,0.0003067611255515007,0.00030262152433240035,0.00030926091041410603,0.0003102987619218289,0.0003123550921880441,0.000313242317116541,0.00031542696509047466,
1921,0.0005791265721200174,0.0011372680310159648,0.0003045995015960191,0.0003045995015960191,0.0003045995015960191,0.00030459950748673066,0.00030459950748673066,0.00030459950748673066,0.0005761210031397815,0.0005761225284981815,0.0005761223002583306,0.0005761207627153633,0.001137269451285678,0.001137269505130559,0.0011372694552301854,0.00030459236961227396,0.0003045925074149879,0.00030459240367149105,0.0003045924332104121,0.00030459251895479836,0.00028431856460727124,0.0002843840094580966,0.0002843839824952319,,,0.0002843840182295533,0.00028438401101355497,,,0.00028438400179851104,,,0.0002843839949920391,,,0.00030477219554302624,0.0003047722520104832,0.0003047722652093005,0.00030477227515642106,0.0003047721758790039,0.00028438399794873925,,,0.0003045486547063623,0.00030456534762875735,0.0003045683126194369,,,,0.00031714266210945675,0.0003180176840881288,0.00030790861588273535,0.00030702194873305386,0.00030725727477965103,0.00030305036714060033,0.0003095635378477654,0.00031087458133858924,0.0003126849491431679,0.0003137075049683891,0.000315982656475433,
1922,0.0005849178414791964,0.0011372680310159648,0.00030494442410345854,0.00030494442410345854,0.00030494442410345854,0.00030494442878704507,0.00030494442878704507,0.00030494442878704507,0.0005818825252995736,0.0005818832163475928,0.0005818824479484263,0.0005818822607151414,0.0011372694547534723,0.0011372695093288699,0.0011372694560679462,0.0003049377289820751,0.0003049377287851264,0.00030493776229461325,0.00030493779031892117,0.0003049377722331577,0.00028431860031563855,0.0002843840145018887,0.0002843840006874282,,,0.0002843839999408846,0.0002843840118434301,,,0.00028438399602485567,,,0.0002843840025921819,,,0.0003051077721747722,0.00030510776321332906,0.00030510769487245514,0.00030510778494857325,0.0003051077580448152,0.00028438400237028755,,,0.0003049262133637395,0.00030494884168678806,0.0003049309952151426,,,,0.0003175251470105732,0.0003182553867369635,0.0003084680685085258,0.00030748300815657686,0.00030748056048738497,0.00030332190599613527,0.0003099333365020044,0.0003115497003710701,0.00031294156898229694,0.0003138472649873832,0.0003164449663346493,
1923,0.0005907670274609801,0.0011372680310159648,0.00030527054809048555,0.00030527054809048555,0.00030527054809048555,0.0003052705540934995,0.0003052705540934995,0.0003052705540934995,0.0005877010039130943,0.0005877000471581943,0.0005876992802939494,0.0005877015544825361,0.0011372694845253391,0.0011372694973128632,0.0011372694969616025,0.0003052642088432397,0.0003052643196708215,0.00030526427100981715,0.0003052642273183621,0.00030526422443656083,0.00028431858643458767,0.0002843839971142283,0.0002843840125647373,,,0.00028438400002533856,0.0002843840147844757,,,0.0002843840147359942,,,0.00028438399805231633,,,0.0003054502032573185,0.00030545022847261065,0.0003054501986955371,0.00030545022524910314,0.0003054501830633912,0.00028438400524663537,,,0.0003052458883526736,0.0003052369081369112,0.0003052405297206947,,,,0.00031784177313296755,0.000319022819576647,0.00030869274559482373,0.00030770571118571803,0.0003077190465105129,0.0003042463756142316,0.00031038269985821326,0.0003121337268900122,0.0003136414927298184,0.0003142262055007257,0.0003166455851737275,
1924,0.0005966746878887907,0.0011372680310159648,0.0003056292739288929,0.0003056292739288929,0.0003056292739288929,0.00030562927783865673,0.00030562927783865673,0.00030562927783865673,0.0005935773330963643,0.000593578814419095,0.0005935798522341509,0.0005935796042181901,0.0011372694189429437,0.0011372695236864688,0.0011372694837632749,0.00030562260467607833,0.00030562250001880264,0.0003056224806164965,0.000305622454939658,0.00030562241095252675,0.000284318618222587,0.0002843840145563953,0.0002843840221427447,,,0.0002843840256450737,0.00028438399411479545,,,0.000284384008012518,,,0.00028438400971016973,,,0.00030572139277654204,0.00030572139558288476,0.000305721435416903,0.0003057213844652303,0.00030572143277841186,0.00028438402890565575,,,0.00030558947740254744,0.0003056312273345952,0.00030562022718173533,,,,0.00031846846572446667,0.00031950474143792833,0.00030894479891838936,0.0003080031393933533,0.00030817245704472005,0.0003045849324787338,0.00031100486780334316,0.0003120692010524742,0.00031437041046932705,0.00031444725647119864,0.0003170228233543584,
