year,CSIRO_ACCESS-ESM1-5_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r3i1p1f3,CCCma_CanESM5_r2i1p1f1,MOHC_HadGEM3-GC31-LL_r4i1p1f3,NOAA-GFDL_GFDL-CM4_r1i1p1f1,MIROC_MIROC-ES2L_r1i1p1f2,MOHC_UKESM1-0-LL_r1i1p1f2,NCC_NorCPM1_r1i1p1f1,NCC_NorESM2-LM_r1i1p1f1,CCCma_CanESM5_r2i1p2f1,CAMS_CAMS-CSM1-0_r2i1p1f1,MIROC_MIROC6_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r2i1p1f3,CSIRO-ARCCSS_ACCESS-CM2_r1i1p1f1,IPSL_IPSL-CM6A-LR_r1i1p1f1,MOHC_UKESM1-0-LL_r2i1p1f2,CNRM-CERFACS_CNRM-CM6-1_r1i1p1f2,MRI_MRI-ESM2-0_r1i2p1f1,CCCma_CanESM5_r1i1p2f1,MOHC_HadGEM3-GC31-LL_r1i1p1f3,MOHC_UKESM1-0-LL_r3i1p1f2,MRI_MRI-ESM2-0_r1i1p1f1,CCCma_CanESM5_r3i1p1f1,NASA-GISS_GISS-E2-1-H_r1i1p1f1,INM_INM-CM4-8_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2,CCCma_CanESM5_r3i1p2f1,NCAR_CESM2-WACCM_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2,NASA-GISS_GISS-E2-1-G_r102i1p1f1,MOHC_UKESM1-0-LL_r4i1p1f2,E3SM-Project_E3SM-1-0_r1i1p1f1,CCCma_CanESM5_r1i1p1f1,BCC_BCC-ESM1_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r101i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p3f1,MPI-M_MPI-ESM1-2-HR_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2,MPI-M_MPI-ESM1-2-LR_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p1f1,CAMS_CAMS-CSM1-0_r1i1p1f1,SNU_SAM0-UNICON_r1i1p1f1,NCAR_CESM2_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2
1071,,,,,,,,,,,,,,291.83832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,291.7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,,,,,,,,,,,,291.78867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,,,,,,,,,,,,,,291.96637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,,,,,,,,,,,,,,291.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,,,,,,,,,,,,,,291.82913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,,,,,,,,,,,,,291.88107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,291.92984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,292.18118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,292.23743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,292.16666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,,,,,,,,,,,,,292.26868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,292.2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,,,,,,,,,,,,,,292.50958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,292.48358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,292.56653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,292.60535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,,,,,,,,,,,,,,292.58386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,292.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,,,,,,,,,,,,,292.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,292.7649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,,,,,,,,,,,,,,292.93735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,,,,,,,,,,,,,,293.14206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,,,,,,,,,,,,,,293.1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,,,,,,,,,,,,,,293.16623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,,,,,,,,,,,,,,293.33524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,,,,,,,,,,,,,,293.02298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,,,,,,,,,,,,,,293.0278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,293.22293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,,286.913,286.6368,286.96768,,288.11923,286.8696,,,286.31235,,,286.85147,,285.89435,286.31113,286.20108,287.1124,286.5997,286.6972,286.47443,286.83777,286.58685,287.2674,286.43015,286.70734,286.34647,,286.47662,286.94702,286.20886,,286.74844,288.045,286.8898,287.53403,137.23851,286.92523,127.7774,286.89456,,286.0119,,286.86148
1851,,286.82217,286.67578,286.90207,,288.22107,286.731,,,286.4634,,,286.84213,,286.23593,286.642,286.03098,287.18335,286.6513,286.75555,286.525,286.94748,286.59195,287.31686,286.44296,286.62802,286.3827,,286.51663,286.78598,286.25793,,286.68823,288.00894,286.90146,287.3566,137.20029,287.06714,127.70718,286.98212,,286.09213,,286.8682
1852,,286.83173,286.8461,286.9068,,288.03287,286.72934,,,286.44046,,,286.88583,,286.26804,286.61963,286.0948,286.95187,286.60196,286.7959,286.7062,286.9639,286.56354,287.21335,286.5715,286.6409,286.6323,,286.5774,286.89645,286.49454,,286.74417,288.0353,286.83752,287.14386,137.20978,286.95764,127.76422,287.0315,,286.18933,,286.90164
1853,,287.04886,286.743,286.8984,,288.0531,286.71378,,,286.45377,,,286.84738,,285.97775,286.7191,285.92242,286.94598,286.40698,286.9279,286.68103,286.91885,286.5571,287.10757,286.5866,286.60504,286.70682,,286.80505,286.96628,286.4398,,286.70474,288.08597,287.12375,287.2709,137.22246,286.8869,127.82902,286.7191,,286.19684,,286.86404
1854,,287.01392,286.78287,287.0078,,288.14728,286.67703,,,286.50595,,,286.86588,,285.85922,286.6688,286.1027,287.1768,286.671,286.90698,286.7482,286.85367,286.60333,287.1146,286.59518,286.42175,286.64124,,286.73834,287.13025,286.37094,,286.6493,288.09518,287.1788,287.30347,137.2316,287.05515,127.80421,286.7559,,286.30716,,286.91226
1855,,287.01767,286.77188,286.92737,,288.14148,286.79816,,,286.46646,,,286.7321,,286.04,286.64008,286.21725,287.3614,286.62476,286.7593,286.63522,286.8904,286.71384,287.15216,286.49384,286.49512,286.54324,,286.7627,286.92972,286.47214,,286.68643,287.9752,286.955,287.42798,137.23468,286.8429,127.79368,286.9919,,286.19464,,286.84647
1856,,287.11523,286.61615,286.8435,,288.28873,286.82318,,,286.4776,,,286.7938,,286.02084,286.6169,286.28818,287.25452,286.62845,286.74527,286.49252,286.8337,286.70908,287.0953,286.40207,286.60858,286.67966,,286.92258,286.88083,286.49368,,286.5547,288.1564,286.87244,287.60333,137.2805,286.89648,127.81068,287.08517,,286.24158,,286.97104
1857,,287.1658,286.67752,286.98895,,288.331,287.01013,,,286.55624,,,286.8207,,285.8683,286.59335,286.3567,287.2483,286.53812,286.86935,286.57608,286.94214,286.69336,287.28152,286.52374,286.58878,286.50266,,286.81122,287.02655,286.65256,,286.7807,288.14838,286.96536,287.55624,137.3055,287.01547,127.822105,286.8439,,286.29453,,286.87677
1858,,287.0259,286.82993,287.06604,,288.0604,286.95184,,,286.71063,,,286.7505,,286.15128,286.6795,286.27603,287.25717,286.70074,286.81113,286.72263,287.17526,286.65762,287.29242,286.5322,286.72513,286.51505,,286.95053,287.3248,286.71957,,286.80338,288.1543,287.3346,287.41678,137.31642,286.92563,127.91061,286.76987,,286.34445,,286.88507
1859,,287.08716,286.90775,287.11627,,288.04843,286.9061,,,286.6957,,,286.79587,,286.19974,286.73972,286.2728,287.2092,286.8085,286.85297,286.82852,286.99173,286.74838,287.25073,286.53833,286.71765,286.61615,,286.80295,286.9259,286.61874,,286.74197,288.19165,287.28214,287.2456,137.32446,286.9184,127.89898,286.89304,,286.41415,,287.1455
1860,,287.17667,286.90497,287.194,,288.2436,286.99216,,,286.6508,,,287.06702,,286.15045,286.78183,286.2766,287.2352,286.62558,286.96286,286.73178,287.17798,286.77054,287.33096,286.51917,286.84497,286.61954,,286.78714,287.07266,286.66116,,286.81485,288.2448,286.9371,287.42566,137.31618,287.05322,127.9175,287.0634,,286.46533,,287.0814
1861,,287.33395,286.81284,287.19577,,288.46616,287.051,,,286.76816,,,287.11234,,286.09042,286.65097,286.41782,287.21964,286.65665,287.09705,286.6435,287.20212,286.83075,287.51645,286.64722,286.7577,286.5979,,286.77487,287.21426,286.57117,,286.86057,288.1976,286.92548,287.51083,137.30841,286.9883,127.91425,287.11948,,286.29422,,286.9762
1862,,287.14746,287.02112,287.14166,,288.23755,287.0298,,,286.90067,,,287.0292,,286.14194,286.62277,286.4911,287.29388,286.8858,287.20163,286.5312,287.319,286.78525,287.72922,286.48257,286.84067,286.57278,,286.87378,287.2391,286.49472,,286.75748,288.21286,287.0917,287.5066,137.3209,286.88675,127.9405,287.14993,,286.41864,,287.13013
1863,,287.07645,287.24008,287.24414,,288.03708,286.8696,,,286.78293,,,287.1292,,286.2458,286.74362,286.52176,287.46335,286.68237,287.25107,286.52255,287.27756,286.85312,287.47302,286.4965,286.85193,286.7309,,286.89038,287.2627,286.56818,,286.7794,288.31638,287.35092,287.69284,137.2956,286.84933,127.97379,287.05038,,286.42316,,287.2714
1864,,287.09772,286.994,286.99002,,288.22998,286.97232,,,286.73047,,,287.03232,,286.49075,286.7543,286.42838,287.3011,286.81387,287.18228,286.786,287.1432,286.94824,287.51654,286.53275,286.7727,286.93533,,286.90265,287.41092,286.59634,,286.80783,288.3493,287.16885,287.64484,137.22093,286.90268,127.94825,286.96664,,286.2832,,287.18375
1865,,287.3029,286.93893,287.02713,,288.49585,287.1455,,,286.8242,,,287.09424,,286.39185,286.79428,286.45963,287.28,286.76437,287.1035,286.8118,287.15524,286.88208,287.55322,286.6203,286.80426,286.74432,,286.8974,287.33524,286.51898,,286.72086,288.43445,287.15222,287.54507,137.26976,287.1198,128.0025,287.1733,,286.3016,,287.20255
1866,,287.30322,286.9158,287.23828,,288.53482,286.95218,,,286.9852,,,287.06985,,286.39932,286.8385,286.43802,287.3686,286.85483,287.2768,286.673,287.21515,286.98782,287.53308,286.71353,286.8939,286.7986,,286.96402,287.45392,286.65268,,286.9366,288.44803,287.3759,287.63235,137.36017,287.07205,127.949554,286.98758,,286.432,,287.09042
1867,,287.16757,287.0055,287.30106,,288.22876,286.86887,,,287.05276,,,287.22354,,286.32214,286.9824,286.3572,287.2997,286.88217,287.21048,286.71594,287.25934,287.1185,287.56958,286.68555,286.89023,286.82578,,287.16034,287.4689,286.9449,,286.88864,288.436,287.46402,287.70493,137.37117,287.06808,127.984825,286.76132,,286.50623,,287.19144
1868,,287.26657,286.76538,287.35568,,288.283,286.9281,,,286.94003,,,287.345,,286.4659,287.11612,286.50247,287.29108,286.93564,287.30173,286.9938,287.314,286.9224,287.6174,286.75424,287.02332,286.8857,,287.0875,286.97263,287.0793,,287.03043,288.4893,287.25858,287.82272,137.36278,287.14108,127.987366,287.12747,,286.49,,287.1899
1869,,287.36526,286.94315,287.31613,,288.33688,287.12744,,,286.9438,,,287.20752,,286.48538,287.24878,286.52997,287.46915,287.0233,287.27838,287.0494,287.3767,287.11746,287.615,286.8776,286.9467,286.9683,,287.20212,287.02817,286.89465,,287.1594,288.46606,287.26645,287.47964,137.3477,287.11905,127.990776,287.30212,,286.4806,,287.23782
1870,,287.40396,286.97415,287.38144,,288.48337,287.35654,,,286.8405,,,287.35583,,286.3912,287.3002,286.4701,287.53598,286.99405,287.21875,286.9853,287.39227,287.04565,287.53766,286.75858,286.98956,286.91196,,287.15842,287.23883,286.94986,,287.04758,288.5073,287.2516,287.4297,137.3637,287.08102,127.97317,287.34195,,286.59293,,287.41165
1871,,287.4523,287.11087,287.66833,,288.6318,287.24384,,,286.96585,,,287.57465,,286.58096,287.46658,286.6448,287.66745,286.8338,287.36005,286.9834,287.12204,287.05002,287.61487,286.85013,287.0921,286.9954,,287.0811,287.55746,286.96976,,287.09378,288.67975,287.5,287.6289,137.33101,287.1632,127.955315,287.11758,,286.68607,,287.21976
1872,,287.4352,286.9868,287.5461,,288.69986,287.22122,,,287.0522,,,287.55136,,286.66666,287.36462,286.68588,287.70462,286.81467,287.47452,287.08212,287.34995,287.2962,287.66843,286.8256,287.1561,287.0606,,287.2808,287.5157,286.95016,,287.2529,288.5659,287.60324,287.91684,137.29227,287.24084,127.90148,286.9269,,286.77444,,287.38232
1873,,287.44595,287.061,287.36313,,288.50247,287.33032,,,287.25925,,,287.43765,,286.4721,287.16635,286.6562,287.58853,287.03842,287.56976,287.1252,287.4511,287.40378,287.92358,286.78293,287.29678,287.15164,,287.3212,287.24548,286.90717,,287.31564,288.5607,287.43228,287.933,137.382,287.18234,127.94274,287.2516,,286.84473,,287.55472
1874,,287.4648,287.32922,287.39026,,288.44586,287.5167,,,287.08603,,,287.4927,,286.7327,287.19098,286.6965,287.54086,287.0765,287.5489,286.99796,287.2228,287.46658,287.83258,286.86682,287.31235,287.16354,,287.10757,287.52213,287.04575,,287.18674,288.48663,287.34464,287.69882,137.38307,287.17914,127.99882,287.5452,,286.8434,,287.31052
1875,,287.3587,287.36526,287.42682,,288.48038,287.36703,,,287.23816,,,287.5232,,286.98508,287.39844,286.45734,287.72128,287.16232,287.50183,287.04248,287.4124,287.4686,287.7911,286.798,287.15952,287.1907,,287.21976,287.68695,287.07095,,287.2276,288.52985,287.41394,287.68088,137.52332,287.23447,127.968414,287.49725,,286.8325,,287.32187
1876,,287.44522,287.30545,287.487,,288.57758,287.35834,,,287.35968,,,287.51288,,286.6279,287.56635,286.57755,287.563,287.17075,287.65952,287.1805,287.71225,287.35483,287.81113,286.82642,287.17264,287.39224,,287.39713,287.5732,287.01437,,287.14407,288.554,287.64536,287.9877,137.51486,287.29105,127.98066,287.55832,,286.9921,,287.42096
1877,,287.5378,287.36362,287.5972,,288.71667,287.4376,,,287.16888,,,287.5566,,286.81885,287.49255,286.69226,287.5913,287.26932,287.56253,287.2914,287.70883,287.50156,288.03433,286.78812,287.32626,287.30426,,287.42654,287.6588,287.19604,,287.11713,288.68326,287.53836,288.0704,137.57416,287.0519,128.00249,287.59402,,287.19913,,287.5513
1878,,287.7187,287.251,287.59525,,288.76282,287.52457,,,287.21008,,,287.63492,,286.99036,287.5141,286.96918,287.63406,287.3361,287.37662,287.27686,287.698,287.6672,288.03845,286.93417,287.18222,287.19562,,287.3566,287.84048,287.39572,,287.3557,288.65222,287.4484,287.69717,137.5431,287.25824,128.0829,287.38416,,287.1833,,287.53885
1879,,287.57303,287.4294,287.5659,,288.51724,287.67905,,,287.3859,,,287.73508,,286.67398,287.39835,286.8344,287.60416,287.2396,287.52408,287.29034,287.62576,287.54523,288.0349,286.93896,287.36398,287.24448,,287.37695,287.57956,287.4935,,287.6969,288.64658,287.6039,287.88782,137.61086,287.37314,127.971886,287.3653,,286.8633,,287.44962
1880,,287.65918,287.55365,287.67517,,288.49814,287.6682,,,287.3873,,,287.78857,,286.7441,287.32568,286.85483,287.8306,287.2955,287.82895,287.2965,287.7133,287.49844,287.9388,286.98068,287.4093,287.37122,,287.5082,287.53146,287.40506,,287.44763,288.5931,287.762,288.19998,137.58583,287.1614,128.03061,287.48636,,286.86682,,287.48813
1881,,287.7884,287.63437,287.6429,,288.76376,287.70102,,,287.34903,,,287.82623,,286.96005,287.48434,286.94778,287.93274,287.46103,287.85464,287.34726,287.45862,287.51578,287.88266,286.93344,287.33807,287.33804,,287.51645,287.7926,287.3717,,287.48285,288.60358,287.43536,288.04346,137.57631,287.36487,128.0807,287.77463,,287.0057,,287.51913
1882,,287.8327,287.60483,287.80893,,288.79242,287.85574,,,287.56348,,,287.78125,,286.70157,287.75217,286.7587,287.692,287.46707,287.68628,287.5524,287.60147,287.4742,287.91837,286.99478,287.40533,287.28873,,287.48856,287.82544,287.2065,,287.6959,288.5692,287.4544,287.8245,137.56544,287.48746,128.16307,287.5792,,287.038,,287.5096
1883,,287.94385,287.63522,287.90903,,288.62265,287.543,,,287.59082,,,287.84732,,286.78574,287.88828,286.84186,287.69888,287.56973,287.73715,287.66644,287.47772,287.5493,287.94235,287.0926,287.43015,287.21875,,287.57806,288.00232,287.3197,,287.73178,288.57578,287.76123,287.98306,137.561,287.46494,128.16559,287.4665,,287.1893,,287.56693
1884,,287.92548,287.62155,287.6724,,288.60587,287.62094,,,287.4932,,,287.8,,286.8568,287.90503,286.9946,287.77017,287.46738,287.74832,287.65,287.6074,287.4727,288.19757,287.14572,287.3446,287.36636,,287.5491,287.70786,287.6578,,287.70682,288.66595,287.7539,288.10367,137.58473,287.27783,128.1964,287.57974,,287.19177,,287.6505
1885,,288.01474,287.69186,287.72122,,288.8383,287.94992,,,287.50446,,,287.95682,,286.78934,287.79803,287.05728,287.82022,287.4403,287.76224,287.54333,287.78827,287.64517,288.25644,287.08865,287.44818,287.5249,,287.62476,287.9169,287.72495,,287.5457,288.7476,287.50766,288.24435,137.55115,287.5086,128.1861,287.73404,,287.15097,,287.5013
1886,,287.9974,288.03925,287.95547,,288.97018,288.10342,,,287.5491,,,288.02243,,286.6662,287.5367,286.82877,287.83493,287.66934,287.9147,287.76608,287.80487,287.69305,288.01385,287.12704,287.34708,287.67386,,287.65588,287.98364,287.73508,,287.64008,288.83087,287.54794,287.98886,137.51875,287.67545,128.18633,287.54648,,287.19266,,287.68832
1887,,287.97934,287.9863,287.9708,,289.03906,287.9075,,,287.61563,,,287.8669,,286.7612,287.8025,286.95682,287.8344,287.51797,288.02615,287.7552,287.58957,287.68594,288.1669,287.1343,287.67267,287.65775,,287.74545,287.7116,287.70645,,287.95978,288.8397,287.75998,287.97025,137.53606,287.5825,128.2152,287.58676,,287.1908,,287.7632
1888,,288.0783,287.8893,287.9319,,288.81888,288.00272,,,287.86902,,,287.93088,,287.0087,287.82748,286.89737,287.88077,287.5004,288.08643,287.64478,287.64246,287.86337,288.2525,287.1854,287.63614,287.68857,,287.70358,287.64603,287.70135,,287.88208,288.79797,287.66815,288.01364,137.56863,287.60635,128.19865,287.80386,,287.40402,,287.53238
1889,,288.3129,287.8477,288.0554,,288.9778,288.0239,,,287.81754,,,288.0361,,287.2372,287.84454,287.0228,287.88626,287.61172,287.95285,287.6177,287.61978,287.93338,288.21957,287.2051,287.6215,287.77966,,287.82303,287.88443,287.8435,,287.87683,288.8278,287.88266,288.16467,137.52318,287.63248,128.21922,287.90268,,287.39056,,287.5691
1890,,288.16373,287.91885,288.19888,,288.9425,287.98975,,,287.9345,,,288.11142,,287.0378,287.9794,287.14536,287.92563,287.6289,287.99246,287.76086,287.7481,288.05038,288.16867,287.27286,287.6998,287.9149,,287.91525,287.96664,287.94812,,287.8515,288.84482,287.92105,288.37808,137.56252,287.62875,128.15663,287.65646,,287.3314,,287.77255
1891,,288.24472,287.8436,288.29916,,288.73245,287.98413,,,288.03412,,,288.06284,,287.0028,288.02304,287.1025,288.08167,287.79135,288.0905,287.86523,287.8256,287.9845,288.18106,287.3234,287.6182,288.00195,,287.70456,287.8217,287.99454,,287.89777,288.83804,287.6221,288.18207,137.62312,287.64316,128.15627,287.55057,,287.42856,,287.72623
1892,,288.29147,288.01407,288.33554,,288.90442,287.90994,,,288.1049,,,288.21445,,287.13345,288.01334,287.16776,288.07608,287.91666,288.28232,287.95615,287.75385,287.91736,288.33188,287.29062,287.56937,287.96768,,287.80862,287.72528,288.09268,,288.04108,288.90915,287.75497,288.07382,137.60074,287.72037,128.25148,287.816,,287.48056,,287.82004
1893,,288.40134,288.134,288.3789,,288.97507,288.08994,,,288.0777,,,288.38388,,287.06302,288.03098,287.06082,287.9776,287.88742,288.4686,288.09555,287.75656,288.052,288.18155,287.22952,287.58966,287.89972,,288.07974,287.80225,288.02768,,288.00232,288.88602,287.93967,288.22586,137.59877,287.61172,128.27617,288.043,,287.5298,,287.98203
1894,,288.39307,288.09882,288.429,,289.00565,288.28693,,,287.9212,,,288.26672,,286.96036,288.02103,287.0997,287.95764,287.97867,288.2322,288.06995,287.9508,288.05725,288.20847,287.3117,287.81314,287.97372,,287.9087,288.13052,288.1169,,288.09125,288.8658,288.01474,288.4468,137.745,287.86957,128.2227,288.0427,,287.63525,,287.915
1895,,288.53543,288.02686,288.4811,,289.19995,288.40378,,,288.0784,,,288.33597,,287.08014,288.01767,287.18283,287.90228,288.0731,288.34018,288.20834,287.96292,287.90723,288.29187,287.28665,287.73697,288.14468,,287.9419,288.12085,288.01123,,288.06693,288.86902,287.83572,288.2857,137.72932,287.8331,128.21495,287.9798,,287.72046,,287.89023
1896,,288.64713,288.13205,288.63644,,289.21725,288.44888,,,288.01575,,,288.2894,,287.14505,288.14694,287.28207,287.92572,287.86603,288.53845,288.23877,288.00647,287.96533,288.3975,287.2817,287.85913,288.11337,,288.07095,287.89023,288.01852,,288.15402,288.98538,287.7761,288.15216,137.75357,287.9266,128.23634,287.7866,,287.63754,,287.84436
1897,,288.53073,288.1222,288.46982,,289.00934,288.50912,,,287.96896,,,288.2158,,286.93152,288.19577,287.0776,288.22092,287.9332,288.55264,288.17563,288.13004,288.094,288.5399,287.26517,287.94586,288.24408,,288.08014,288.1009,288.1877,,287.9855,289.01675,288.01093,288.00858,137.8097,287.91995,128.26044,288.01382,,287.7549,,287.8357
1898,,288.4979,288.26773,288.42612,,288.86023,288.44528,,,288.18945,,,288.30942,,287.11563,288.2357,287.3072,288.30005,287.99765,288.51913,288.2234,288.07138,288.25607,288.32205,287.2871,288.00723,288.2289,,287.91068,288.28174,288.11176,,288.06595,289.04465,288.33875,288.35513,137.72295,287.97595,128.25719,288.2233,,287.78146,,288.00296
1899,,288.60413,288.23386,288.45663,,288.90668,288.44632,,,288.08508,,,288.5116,,287.29147,288.25153,287.408,288.2054,288.05634,288.5258,288.30038,288.04187,288.3492,288.323,287.2934,288.0935,288.1605,,288.11246,288.20007,288.0153,,288.31088,289.21683,288.0253,288.62112,137.74677,288.00827,128.23703,288.10184,,287.6885,,287.93567
1900,,288.72205,288.18753,288.6527,,289.04337,288.47574,,,288.19522,,,288.61844,,287.27386,288.30148,287.3907,288.14008,288.2392,288.60867,288.321,288.19028,288.2703,288.51837,287.29318,287.86313,288.26627,,288.0753,288.2405,288.21997,,288.46606,289.11807,288.0208,288.68716,137.76888,287.90866,128.3626,288.18765,,287.6494,,287.94495
1901,,288.61752,288.26755,288.73428,,289.27625,288.51785,,,288.36267,,,288.63663,,287.30627,288.43808,287.48962,288.28717,288.34293,288.6489,288.32083,288.09625,288.21536,288.72342,287.4503,288.04105,288.3448,,288.23413,288.1797,288.45905,,288.56985,289.1702,288.2858,288.48288,137.81924,287.86984,128.4922,288.3099,,287.66858,,287.7887
1902,,288.7114,288.46954,288.6627,,289.3744,288.50803,,,288.4789,,,288.59418,,287.28885,288.37894,287.57947,288.26047,288.39706,288.54984,288.3695,288.11963,288.30374,288.66113,287.395,288.15546,288.34537,,288.08975,288.01047,288.28265,,288.5004,289.11887,288.43762,288.30478,137.75609,288.09763,128.35944,288.26474,,287.72806,,287.97675
1903,,288.7045,288.4249,288.5887,,289.03653,288.6146,,,288.39847,,,288.4126,,287.2652,288.3582,287.56186,288.1898,288.335,288.5629,288.36108,288.1121,288.5107,288.70496,287.40823,287.934,288.37125,,288.17728,288.17392,288.16934,,288.51382,289.1552,288.29095,288.54022,137.7293,288.1867,128.40956,288.25833,,287.87823,,288.10043
1904,,288.75375,288.55167,288.7335,,289.0995,288.69788,,,288.31485,,,288.6797,,287.39243,288.52228,287.37796,288.19064,288.26672,288.81168,288.4542,288.03372,288.43237,288.7847,287.44452,288.0858,288.62802,,288.28555,288.40717,288.21835,,288.4741,289.2787,288.27225,288.7072,137.7353,288.1888,128.40675,288.13077,,287.8606,,288.02316
1905,,288.79922,288.7825,288.77573,,289.12433,288.5366,,,288.39166,,,288.92874,,287.41052,288.63812,287.53134,288.24963,288.34274,288.78616,288.47937,288.11896,288.55353,288.72556,287.4476,288.14987,288.5079,,288.27493,288.27585,288.44873,,288.45343,289.23376,288.4887,288.58102,137.80559,287.9087,128.44106,288.1754,,287.809,,288.20212
1906,,288.72275,288.77188,288.8985,,289.34702,288.6331,,,288.44614,,,288.97592,,287.53345,288.60675,287.70993,288.15823,288.43958,288.75537,288.4125,288.0518,288.535,288.69522,287.46014,288.26932,288.44162,,288.2089,288.1382,288.52512,,288.63144,289.3257,288.37955,288.41394,137.83154,288.16928,128.42714,288.3726,,287.92084,,288.1287
1907,,288.8098,288.61053,288.86008,,289.611,288.7989,,,288.38113,,,288.92438,,287.67935,288.74988,287.59854,288.2346,288.4174,288.91647,288.5585,288.24255,288.61646,288.75443,287.49435,288.24005,288.57724,,288.33414,288.23685,288.61258,,288.79126,289.29294,288.37283,288.73407,137.90303,288.26944,128.48955,288.22568,,288.03268,,287.99518
1908,,288.8859,288.6094,288.88663,,289.27072,288.8037,,,288.55026,,,288.8694,,287.76303,288.82275,287.75208,288.4411,288.4376,289.15625,288.70825,288.2946,288.70462,288.61023,287.4736,288.23532,288.6225,,288.28812,288.4757,288.77902,,288.65372,289.34204,288.21783,288.88455,137.94847,288.23447,128.46793,288.09744,,288.17288,,288.27225
1909,,289.10266,288.93887,288.9847,,289.34467,288.7171,,,288.58383,,,288.86273,,287.92282,288.6157,287.81186,288.66013,288.5877,288.92853,288.73788,288.18927,288.68405,288.54135,287.6197,288.13354,288.72617,,288.32425,288.67603,288.81375,,288.56436,289.42313,288.27582,288.6814,137.94142,288.39755,128.4322,288.29645,,288.2551,,288.34604
1910,,289.17746,289.00485,289.05496,,289.56802,288.7196,,,288.54666,,,288.97028,,287.73492,288.59506,287.69705,288.43567,288.83585,288.91153,288.6732,288.32263,288.70862,288.82043,287.58798,288.31497,288.87314,,288.28793,288.52628,288.76694,,288.6488,289.44803,288.56735,288.64026,137.98601,288.45926,128.45015,288.64542,,288.25076,,288.08902
1911,,288.86902,288.65524,288.93924,,289.79016,288.78885,,,288.64072,,,289.0928,,287.79263,288.8147,287.6899,288.43454,288.80576,289.10608,288.57614,288.2644,288.73535,289.10095,287.62366,288.38916,288.90317,,288.44754,288.49777,288.732,,289.00763,289.51846,288.72845,288.83484,137.97676,288.2994,128.503,288.3256,,288.21152,,288.20062
1912,,288.8987,288.723,288.92163,,289.7037,288.80975,,,288.7404,,,288.99274,,288.08795,288.91974,287.5069,288.36746,288.63242,289.05215,288.6379,288.2399,288.88156,288.72638,287.5253,288.2809,289.02258,,288.44846,288.66687,288.70856,,289.1202,289.50534,288.4086,288.74875,137.99815,288.30276,128.50824,288.26465,,288.26627,,288.3513
1913,,289.15414,288.907,288.94528,,289.36044,288.82263,,,288.84128,,,288.89737,,287.98074,289.0292,287.77963,288.4658,288.62967,289.13693,288.89798,288.30307,288.89517,288.93112,287.53644,288.47086,289.10477,,288.52316,288.66455,288.7763,,289.0175,289.57767,288.33914,288.58356,137.94879,288.4708,128.52367,288.55057,,288.18167,,288.45853
