year,pc05,pc16,mean,pc50,pc84,pc95
1974,-1.6248807282420314,-1.429928206898183,-1.084271088024596,-1.0961782566210008,-0.7337572539585288,-0.514993994475759
1975,-1.5737300885445678,-1.3849104859142565,-1.0529673303611469,-1.0604929692964835,-0.7172286934985723,-0.5050079295932662
1976,-1.674604783740946,-1.4732815725567954,-1.1200449880132377,-1.1294721033729378,-0.7622409688882036,-0.5349864849244425
1977,-1.674049165622411,-1.477166588031102,-1.1230140499473293,-1.1320175786704167,-0.7637928862790712,-0.544890854535655
1978,-1.6877752833730704,-1.491836500479028,-1.1340098552800835,-1.1448166437005918,-0.7723532658361858,-0.5495923924956994
1979,-1.7085635650279987,-1.5141636979501372,-1.1502900152604763,-1.1584864632235827,-0.7823038685121797,-0.5589954370244021
1980,-1.7094524346926692,-1.5112441572594872,-1.1488381746312377,-1.1567887983366356,-0.7842452933383885,-0.5576836674977146
1981,-1.6491353004165439,-1.4632056060855267,-1.111256676669632,-1.1183171411981159,-0.7576019868229091,-0.5405314405836368
1982,-1.7711803824680763,-1.5596997607594552,-1.1752053974030179,-1.1877794296712154,-0.7887094552624744,-0.549704998219758
1983,-1.581995326472768,-1.404291519014103,-1.0674169644352571,-1.0723303341335646,-0.7340792474234249,-0.5215119905752468
1984,-1.620554579071175,-1.4395797145786953,-1.0939017692688915,-1.1014524832764063,-0.7501270556304507,-0.5400085566705389
1985,-1.631963829748319,-1.455157104937305,-1.1055559939070996,-1.1143531636266601,-0.7576367848552644,-0.5482302314099513
1986,-1.6316088271024434,-1.4534350529045268,-1.1037329943819456,-1.1108691640099309,-0.756784349654307,-0.545108773167592
1987,-1.6976576568568635,-1.5142532955167036,-1.1502145234836374,-1.1630662240495442,-0.7872574917271924,-0.5628210793484709
1988,-1.693805156265094,-1.509762002141461,-1.1472793043824392,-1.1555767873914715,-0.7854509990671706,-0.5712832126855674
1989,-1.6646981016846187,-1.4860334343701196,-1.1271912679312563,-1.1349378901285663,-0.7734380503378626,-0.557727788108052
1990,-1.6873743094914933,-1.5054322204781991,-1.1445366509877628,-1.1544852230544425,-0.7824326440094185,-0.5678428876925812
1991,-2.0693637191450795,-1.7701107377966825,-1.3084127156039527,-1.3124670236130414,-0.8341387048310323,-0.5434341283790143
1992,-1.611138761583795,-1.4372011812037664,-1.090872426522463,-1.100718894809417,-0.7453754147543072,-0.5389988451561722
1993,-1.6409945066704283,-1.461937950410356,-1.1100410801247032,-1.1162682183662467,-0.7560723568043357,-0.5472547577877034
1994,-1.8890914881564569,-1.629756239752156,-1.2145456836984696,-1.218126208379755,-0.7798588364086565,-0.5172203411205679
1995,-1.6478183221544258,-1.4629045923615012,-1.106157625381542,-1.1150454543317372,-0.7435904411173786,-0.5407107480577593
1996,-1.588465555550635,-1.4124516319588902,-1.070051833761867,-1.0768573249854454,-0.723850407192279,-0.5276702193668006
1997,-2.2166579885356965,-1.839156159317658,-1.3142273881679776,-1.310489955387094,-0.7835762694892573,-0.46006656336085916
1998,-2.119988949392137,-1.7719946577585808,-1.2755372520142714,-1.268619205435901,-0.7677518434254769,-0.4710433320777411
1999,-1.6035577295279542,-1.4077374446472102,-1.0601225101015592,-1.067695505763463,-0.6996566651056765,-0.5009903588896794
2000,-1.4963623023734713,-1.328445038259586,-1.0036104543842008,-1.0064591578022657,-0.6791878309158162,-0.48838979917124586
2001,-1.4941216578957615,-1.3277186079834296,-1.0000521780002942,-1.0028453547730007,-0.6743085891566033,-0.4842226644493121
2002,-1.7922969021478183,-1.541068745201964,-1.140481144219965,-1.1440349788129747,-0.7226571295413059,-0.4804673805869099
2003,-1.8449230082296662,-1.5841761434005552,-1.1743128473437952,-1.1769558881105264,-0.7455506145837419,-0.4934747162959652
2004,-1.7269710565059728,-1.5151831877893163,-1.1416726304862885,-1.1509522976446718,-0.7534399553123079,-0.5437842391212284
2005,-1.7640435710067877,-1.5526204936764378,-1.170248161122023,-1.1804087173405906,-0.7765730557660661,-0.5672335617469961
2006,-1.8706778871951062,-1.628244889436291,-1.2178957601875524,-1.228496130376786,-0.794647379368235,-0.5596720915311373
2007,-1.7619648294925758,-1.5514117817547468,-1.1659582425481734,-1.1704753380451105,-0.7738043463667589,-0.5624320696166082
2008,-1.687311973359726,-1.4802138902460902,-1.1097438597518552,-1.1086149686016729,-0.7408968604800791,-0.5236541306628123
2009,-1.6524611055963732,-1.4431921344327392,-1.0775557285413637,-1.0737253636794026,-0.7122784147508547,-0.501648228135426
2010,-1.7431359608744597,-1.514138011753246,-1.1243922889812372,-1.119364011644119,-0.7312268939892033,-0.5122780883296899
2011,-1.6780673079688713,-1.4577821610458368,-1.082994750173455,-1.0739181633158912,-0.7062491486332243,-0.4943535185241666
2012,-1.7920956338460405,-1.5551397895004486,-1.1517346521088918,-1.1534230640635799,-0.7399622168253995,-0.5174639610499451
2013,-1.676458879357113,-1.4591660171087455,-1.0796296719679614,-1.0703776309938793,-0.7009020884905078,-0.488428094528052
2014,-1.7933109704754,-1.551824399454515,-1.1471829155173139,-1.1481306462885692,-0.7333602993293605,-0.503633202719655
2015,-1.635954513721897,-1.3948143097729755,-1.015994763519795,-1.003640191019234,-0.6394304184560885,-0.4271795289627707
2016,-1.6013131893565822,-1.3591368689505103,-0.9876496338484932,-0.9738233597877387,-0.6198707517192628,-0.40481457502082385
2017,-1.5673045870384985,-1.3190760702217241,-0.9591575375148179,-0.9453863050834904,-0.596169829258872,-0.3902050974743929
2018,-1.531625838296088,-1.283947105551531,-0.9305120310079189,-0.9154474299698587,-0.5753187313182486,-0.37073235914499936
2019,-1.4909940260433474,-1.2491301643305184,-0.9017061329834819,-0.8865125844436269,-0.5534295083945517,-0.35170533237554524
